category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0030855	0.00112876105863171	0.99983398425665	6	51	epithelial cell differentiation	BP
GO:0007219	0.00113463783393661	0.9997649778526	8	102	Notch signaling pathway	BP
GO:0043129	0.00113803039835742	0.999956033727486	3	10	surfactant homeostasis	BP
GO:0035799	0.00120310902450566	0.999991844217387	2	3	ureter maturation	BP
GO:0043117	0.00124526505537779	0.99994901885407	3	11	positive regulation of vascular permeability	BP
GO:0055074	0.00142331606529443	0.999882217274851	4	24	calcium ion homeostasis	BP
GO:0007155	0.00143052268687636	0.999441490732611	18	424	cell adhesion	BP
GO:0017038	0.00153099826445415	0.999988261237276	2	3	protein import	BP
GO:0034375	0.00158023217723099	0.999929659388679	3	11	high-density lipoprotein particle remodeling	BP
GO:0034447	0.00158371406764604	0.999987644821414	2	3	very-low-density lipoprotein particle clearance	BP
GO:0007565	0.00164986889466461	0.999734919838028	6	64	female pregnancy	BP
GO:0046835	0.00178689295591872	0.999842612885763	4	24	carbohydrate phosphorylation	BP
GO:0008284	0.00178854455841813	0.9992681143674	19	427	positive regulation of cell population proliferation	BP
GO:0022604	0.00188369399921018	0.999830109604965	4	26	regulation of cell morphogenesis	BP
GO:0042593	0.00200883792758388	0.99954302719414	8	111	glucose homeostasis	BP
GO:1901890	0.00206541453356152	0.999981536371902	2	3	positive regulation of cell junction assembly	BP
GO:0090090	0.00219786196560573	0.999491562619797	8	119	negative regulation of canonical Wnt signaling pathway	BP
GO:0035733	0.00220319609491798	0.999971299813489	2	4	hepatic stellate cell activation	BP
GO:0015820	0.00225821029518937	0.999970208936674	2	4	leucine transport	BP
GO:0055091	0.00232198903791978	0.999879080981762	3	12	phospholipid homeostasis	BP
GO:0097202	0.00232426096073153	0.999876832610569	3	13	activation of cysteine-type endopeptidase activity	BP
GO:1904646	0.00249036086027192	0.999753191284123	4	31	cellular response to amyloid-beta	BP
GO:0031100	0.00257853730642508	0.999640977255157	5	44	animal organ regeneration	BP
GO:0045471	0.00276286866818495	0.999338938697075	8	108	response to ethanol	BP
GO:0070252	0.00286262372653768	0.999957344955591	2	4	actin-mediated cell contraction	BP
GO:0120192	0.00300473208613228	0.99995409741895	2	4	tight junction assembly	BP
GO:1990410	0.00303600605360906	0.999953371816373	2	4	adrenomedullin receptor signaling pathway	BP
GO:0097647	0.00307426634975178	0.999952478824088	2	4	amylin receptor signaling pathway	BP
GO:0033344	0.00307502898562868	0.999815235816413	3	15	cholesterol efflux	BP
GO:0040015	0.00313741027107622	0.999812396302964	3	14	negative regulation of multicellular organism growth	BP
GO:0060157	0.00317647212974061	0.999950065011309	2	4	urinary bladder development	BP
GO:1905907	0.00321780744401269	0.999949077179751	2	4	negative regulation of amyloid fibril formation	BP
GO:0034384	0.00326109357015821	0.999948035625751	2	4	high-density lipoprotein particle clearance	BP
GO:0071347	0.00342426624244674	0.999487773958688	5	48	cellular response to interleukin-1	BP
GO:0010875	0.00352460506298043	0.99977766315168	3	15	positive regulation of cholesterol efflux	BP
GO:0006002	0.00360401432067749	0.999773559261833	3	14	fructose 6-phosphate metabolic process	BP
GO:0060390	0.00372912253097333	0.999926180079107	2	5	regulation of SMAD protein signal transduction	BP
GO:0046716	0.00398021532130039	0.999732710842415	3	17	muscle cell cellular homeostasis	BP
GO:0007568	0.00414103630275587	0.998734774976784	10	167	NA	NA
GO:1904030	0.00416048127248647	0.999912858638189	2	5	negative regulation of cyclin-dependent protein kinase activity	BP
GO:0033591	0.00426713441654729	0.999909449257066	2	5	response to L-ascorbic acid	BP
GO:0042475	0.00429711769558573	0.999318799370925	5	52	odontogenesis of dentin-containing tooth	BP
GO:1905150	0.00431121466791472	0.999908027036667	2	5	regulation of voltage-gated sodium channel activity	BP
GO:0007158	0.00462069832730088	0.999882806028451	2	7	neuron cell-cell adhesion	BP
GO:0008219	0.0046657226511012	0.999445990151367	4	33	cell death	BP
GO:0031334	0.00474633219446055	0.999232356471236	5	49	positive regulation of protein-containing complex assembly	BP
GO:0006007	0.00478367728453243	0.999892312173623	2	5	glucose catabolic process	BP
GO:0008360	0.00481187551878036	0.998731827061422	8	127	regulation of cell shape	BP
GO:0055012	0.00490097056770378	0.999878573333298	2	6	ventricular cardiac muscle cell differentiation	BP
GO:0033209	0.00495027977145945	0.999402279701708	4	33	tumor necrosis factor-mediated signaling pathway	BP
GO:0009313	0.00497572466704476	0.999875752989304	2	6	oligosaccharide catabolic process	BP
GO:0030203	0.00507062324164848	0.999872140614742	2	6	glycosaminoglycan metabolic process	BP
GO:0060706	0.00509380519533979	0.999881540769429	2	5	cell differentiation involved in embryonic placenta development	BP
GO:0070989	0.00544108077781044	0.999857701548535	2	6	oxidative demethylation	BP
GO:0033700	0.00550341142497671	0.999855220135716	2	6	phospholipid efflux	BP
GO:0051271	0.00555604373047878	0.999853113313565	2	6	NA	NA
GO:0007605	0.00562480766563056	0.998639728266618	7	111	sensory perception of sound	BP
GO:0034097	0.0057636788339275	0.999018400216771	5	54	response to cytokine	BP
GO:0072656	0.00607406810380238	0.999845238603037	2	5	maintenance of protein location in mitochondrion	BP
GO:0035694	0.00612781523196758	0.999843152646326	2	5	mitochondrial protein catabolic process	BP
GO:0002138	0.0062806036222792	0.999823062502193	2	6	retinoic acid biosynthetic process	BP
GO:0006006	0.00648423766765151	0.998864119254108	5	54	glucose metabolic process	BP
GO:0035511	0.00658282348961268	0.999809966302356	2	6	NA	NA
GO:0001765	0.00680804107738564	0.99979999813419	2	6	membrane raft assembly	BP
GO:1903348	0.00693602478432305	0.999794255278542	2	6	positive regulation of bicellular tight junction assembly	BP
GO:0051591	0.00701161665422807	0.999057198808652	4	37	response to cAMP	BP
GO:0043067	0.00717452114401645	0.999783404096793	2	6	regulation of programmed cell death	BP
GO:0043124	0.00727248129494753	0.999010039853734	4	38	negative regulation of canonical NF-kappaB signal transduction	BP
GO:0001525	0.00772854388237761	0.99724463897661	11	229	angiogenesis	BP
GO:0043567	0.00778993539362923	0.9997545233463	2	6	regulation of insulin-like growth factor receptor signaling pathway	BP
GO:0042752	0.00782251654906796	0.998558817688223	5	60	regulation of circadian rhythm	BP
GO:0097191	0.00807682299809245	0.998868912799895	4	37	extrinsic apoptotic signaling pathway	BP
GO:0007595	0.00814087906081819	0.998855288764687	4	38	lactation	BP
GO:0002028	0.00819343183334076	0.999270969457827	3	20	regulation of sodium ion transport	BP
GO:0007566	0.00819498436547771	0.998847548914049	4	37	embryo implantation	BP
GO:0008016	0.00839556803874011	0.999246303583525	3	20	regulation of heart contraction	BP
GO:0007162	0.00850050467021492	0.998787665644949	4	39	negative regulation of cell adhesion	BP
GO:1905050	0.0089159574797363	0.999681986217737	2	7	positive regulation of metallopeptidase activity	BP
GO:0008347	0.00895990928060356	0.999667398015849	2	8	glial cell migration	BP
GO:0051152	0.00900192251779058	0.999677306898339	2	7	positive regulation of smooth muscle cell differentiation	BP
GO:0097084	0.00928717624461432	0.999661610099112	2	7	vascular associated smooth muscle cell development	BP
GO:0001570	0.00935554560642406	0.998194625536271	5	64	vasculogenesis	BP
GO:0045666	0.00942948705907365	0.997804462345169	6	90	positive regulation of neuron differentiation	BP
GO:1990830	0.00948874114600019	0.997467723187096	7	112	cellular response to leukemia inhibitory factor	BP
GO:0060426	0.00990963456398899	0.999626466654484	2	7	lung vasculature development	BP
GO:0051782	0.00998930757174068	0.99960751091019	2	8	negative regulation of cell division	BP
GO:0001568	0.0101058826404731	0.998008918938309	5	67	blood vessel development	BP
GO:0010629	0.0101566749301582	0.996236007585113	11	237	negative regulation of gene expression	BP
GO:2000650	0.0102635333838142	0.999590982072954	2	8	negative regulation of sodium ion transmembrane transporter activity	BP
GO:0007494	0.010394809450415	0.999598244161955	2	7	midgut development	BP
GO:0010906	0.0106237652763773	0.998949696954964	3	22	regulation of glucose metabolic process	BP
GO:0048102	0.0107468148713023	0.999561278594276	2	8	autophagic cell death	BP
GO:0006707	0.0107924824189172	0.99957458102992	2	7	cholesterol catabolic process	BP
GO:0070542	0.0110368865895482	0.998888626224957	3	23	response to fatty acid	BP
GO:0043616	0.0110822804695996	0.99954023604706	2	8	keratinocyte proliferation	BP
GO:0019511	0.011179492282347	0.999551101335172	2	7	peptidyl-proline hydroxylation	BP
GO:1901216	0.0112512141543533	0.998248922838155	4	43	NA	NA
GO:0042149	0.0115901742970969	0.99817810047355	4	44	cellular response to glucose starvation	BP
GO:0030214	0.011621680637483	0.999505685673023	2	8	hyaluronan catabolic process	BP
GO:0032024	0.011747904065765	0.998150869289899	4	42	positive regulation of insulin secretion	BP
GO:0043154	0.0117901876060715	0.997593592257405	5	63	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	BP
GO:0006869	0.0120178858666695	0.997048228661506	6	94	lipid transport	BP
GO:0005980	0.0120220028560723	0.999479482271255	2	8	glycogen catabolic process	BP
GO:0010718	0.0121808304009058	0.998062277290924	4	42	positive regulation of epithelial to mesenchymal transition	BP
GO:0051024	0.0122125051351846	0.999486300568839	2	7	NA	NA
GO:0060670	0.0125215631622394	0.999446123896392	2	8	branching involved in labyrinthine layer morphogenesis	BP
GO:0072655	0.0125696893171514	0.999463189495284	2	7	establishment of protein localization to mitochondrion	BP
GO:0045766	0.01358618781531	0.99610686300634	7	120	positive regulation of angiogenesis	BP
GO:0019953	0.0137632076238	0.999360118594995	2	8	sexual reproduction	BP
GO:0019857	0.0140234360736545	1	1	1	5-methylcytosine metabolic process	BP
GO:0008283	0.0140246027110304	0.995537255521989	8	149	cell population proliferation	BP
GO:0072300	0.0141758304915326	1	1	1	positive regulation of metanephric glomerulus development	BP
GO:1900143	0.0142112575800308	1	1	1	positive regulation of oligodendrocyte apoptotic process	BP
GO:0001572	0.014247225022871	1	1	1	lactosylceramide biosynthetic process	BP
GO:0006000	0.0143382716649133	0.999318827383352	2	8	fructose metabolic process	BP
GO:0010878	0.014340747910021	1	1	1	cholesterol storage	BP
GO:1905377	0.0143644149625292	1	1	1	response to D-galactose	BP
GO:0097066	0.0143942420708511	0.999314760200606	2	8	response to thyroid hormone	BP
GO:0035264	0.0144264914413266	0.996312024672258	6	95	multicellular organism growth	BP
GO:1903589	0.014439325194826	0.999292348441584	2	9	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	BP
GO:2000727	0.0145213334239226	0.999270978045675	2	10	positive regulation of cardiac muscle cell differentiation	BP
GO:0019915	0.0147167338127985	0.998333565357418	3	26	lipid storage	BP
GO:0032799	0.0147670731121123	1	1	1	low-density lipoprotein receptor particle metabolic process	BP
GO:0032802	0.0147670731121123	1	1	1	low-density lipoprotein particle receptor catabolic process	BP
GO:1905596	0.0147670731121123	1	1	1	negative regulation of low-density lipoprotein particle receptor binding	BP
GO:1905598	0.0147670731121123	1	1	1	negative regulation of low-density lipoprotein receptor activity	BP
GO:1905601	0.0147670731121123	1	1	1	negative regulation of receptor-mediated endocytosis involved in cholesterol transport	BP
GO:1905290	0.0147741548554682	1	1	1	negative regulation of CAMKK-AMPK signaling cascade	BP
GO:0070202	0.0151332761863686	1	1	1	regulation of establishment of protein localization to chromosome	BP
GO:0006915	0.0151785577084643	0.992364573898983	19	505	apoptotic process	BP
GO:0043691	0.0151885769022111	0.99923548188087	2	9	reverse cholesterol transport	BP
GO:0043068	0.015372109558994	0.99922131746963	2	9	positive regulation of programmed cell death	BP
GO:1903775	0.0155391381540559	1	1	1	regulation of DNA double-strand break processing	BP
GO:0032653	0.0155987022457272	1	1	1	regulation of interleukin-10 production	BP
GO:0043954	0.0156549081139798	1	1	1	cellular component maintenance	BP
GO:1900239	0.0156549081139798	1	1	1	regulation of phenotypic switching	BP
GO:2001015	0.0156549081139798	1	1	1	negative regulation of skeletal muscle cell differentiation	BP
GO:0006749	0.0156877411470324	0.997322682705868	4	39	glutathione metabolic process	BP
GO:0010637	0.0157801763975874	0.999189497434453	2	9	negative regulation of mitochondrial fusion	BP
GO:0031032	0.0158061411412194	0.99815131617869	3	28	actomyosin structure organization	BP
GO:0006693	0.0159800901812547	0.998153754724402	3	23	prostaglandin metabolic process	BP
GO:0007630	0.0161337887012027	1	1	1	jump response	BP
GO:1904034	0.0161337887012027	1	1	1	positive regulation of t-SNARE clustering	BP
GO:0042058	0.0164162557504861	0.999139008111383	2	9	regulation of epidermal growth factor receptor signaling pathway	BP
GO:1904862	0.0164973073044079	0.999132497498351	2	9	inhibitory synapse assembly	BP
GO:1901585	0.0165146951895029	1	1	1	NA	NA
GO:0032870	0.0166072238220698	0.998045900734317	3	24	cellular response to hormone stimulus	BP
GO:0035924	0.0166567529942857	0.998018710135893	3	27	cellular response to vascular endothelial growth factor stimulus	BP
GO:0097345	0.0166849245713925	0.999141145934963	2	8	mitochondrial outer membrane permeabilization	BP
GO:0097205	0.0167330950380342	1	1	1	renal filtration	BP
GO:2000048	0.0167563529588612	0.999111573324517	2	9	negative regulation of cell-cell adhesion mediated by cadherin	BP
GO:0050892	0.0168192595689458	0.99908747434986	2	10	intestinal absorption	BP
GO:0006874	0.0168206065054989	0.996221635705014	5	76	intracellular calcium ion homeostasis	BP
GO:0006754	0.0169090843169757	0.998013052398294	3	22	ATP biosynthetic process	BP
GO:0071679	0.0169185623476731	0.999050916732468	2	12	commissural neuron axon guidance	BP
GO:1900274	0.0170664038668777	1	1	1	regulation of phospholipase C activity	BP
GO:0071716	0.0171054547006929	1	1	1	leukotriene transport	BP
GO:0030510	0.017237414531821	0.999052544112947	2	10	regulation of BMP signaling pathway	BP
GO:0048839	0.01728568731016	0.996919413334219	4	51	inner ear development	BP
GO:0010940	0.017429573030823	0.999056376099898	2	9	NA	NA
GO:0044342	0.0175833266106059	0.999023299912738	2	10	type B pancreatic cell proliferation	BP
GO:0071902	0.0175922554241326	0.996857331129986	4	48	positive regulation of protein serine/threonine kinase activity	BP
GO:0060711	0.0179218543312931	0.99897746982174	2	11	labyrinthine layer development	BP
GO:0032872	0.0179607777154654	0.999038577773343	2	8	regulation of stress-activated MAPK cascade	BP
GO:1903428	0.018046451818811	0.998952464705624	2	12	positive regulation of reactive oxygen species biosynthetic process	BP
GO:0050885	0.0181494644296861	0.996721011961086	4	50	neuromuscular process controlling balance	BP
GO:0048048	0.0183749192129639	0.998955203385966	2	10	embryonic eye morphogenesis	BP
GO:0006497	0.0183932347845083	0.998953608634465	2	10	protein lipidation	BP
GO:0001928	0.01887753091923	1	1	1	regulation of exocyst assembly	BP
GO:0009855	0.0190203279035429	1	1	1	determination of bilateral symmetry	BP
GO:0090242	0.0190203279035429	1	1	1	retinoic acid receptor signaling pathway involved in somitogenesis	BP
GO:0033345	0.0190578194248289	1	1	1	asparagine catabolic process via L-aspartate	BP
GO:0060347	0.0192806764982723	0.998856439502217	2	11	heart trabecula formation	BP
GO:0090361	0.019785977052402	1	1	1	regulation of platelet-derived growth factor production	BP
GO:0032700	0.019819742532386	0.998826783237994	2	10	negative regulation of interleukin-17 production	BP
GO:0045599	0.0198321559862056	0.996323919434044	4	49	negative regulation of fat cell differentiation	BP
GO:0030336	0.0199251234419748	0.994510157907912	6	108	negative regulation of cell migration	BP
GO:0036323	0.0203387599215484	1	1	1	vascular endothelial growth factor receptor-1 signaling pathway	BP
GO:0043534	0.0204356265624992	0.998749850931328	2	11	blood vessel endothelial cell migration	BP
GO:0021517	0.0205948758031903	0.998755735090302	2	10	ventral spinal cord development	BP
GO:0048389	0.0205948977053609	1	1	1	intermediate mesoderm development	BP
GO:0072143	0.0205948977053609	1	1	1	mesangial cell development	BP
GO:0072166	0.0205948977053609	1	1	1	posterior mesonephric tubule development	BP
GO:0072168	0.0205948977053609	1	1	1	specification of anterior mesonephric tubule identity	BP
GO:0072169	0.0205948977053609	1	1	1	specification of posterior mesonephric tubule identity	BP
GO:0072183	0.0205948977053609	1	1	1	negative regulation of nephron tubule epithelial cell differentiation	BP
GO:0072184	0.0205948977053609	1	1	1	renal vesicle progenitor cell differentiation	BP
GO:0072234	0.0205948977053609	1	1	1	metanephric nephron tubule development	BP
GO:0072259	0.0205948977053609	1	1	1	metanephric interstitial fibroblast development	BP
GO:0090094	0.0205948977053609	1	1	1	metanephric cap mesenchymal cell proliferation involved in metanephros development	BP
GO:0070561	0.0208491412742618	1	1	1	vitamin D receptor signaling pathway	BP
GO:1905062	0.0208491412742618	1	1	1	positive regulation of cardioblast proliferation	BP
GO:1990748	0.0208491412742618	1	1	1	cellular detoxification	BP
GO:0033280	0.0209277187914439	0.998703420417143	2	11	response to vitamin D	BP
GO:1904325	0.0210799388121693	1	1	1	positive regulation of inhibitory G protein-coupled receptor phosphorylation	BP
GO:0042552	0.0211220344961002	0.995998860529853	4	52	myelination	BP
GO:0042130	0.0212244780359918	0.997219633911634	3	29	negative regulation of T cell proliferation	BP
GO:2000057	0.0213408845024695	1	1	1	NA	NA
GO:0051156	0.0215338443537387	0.998667699890873	2	10	glucose 6-phosphate metabolic process	BP
GO:0045234	0.0216599203966216	1	1	1	protein palmitoleylation	BP
GO:1901185	0.0217924042799547	1	1	1	negative regulation of ERBB signaling pathway	BP
GO:0014003	0.0217930894352175	0.997131425456205	3	27	oligodendrocyte development	BP
GO:0042572	0.0218392078571487	0.997123048734838	3	27	retinol metabolic process	BP
GO:0032526	0.0218763513723048	0.995823185828362	4	49	response to retinoic acid	BP
GO:0006979	0.0219199591759657	0.993090397831514	7	122	response to oxidative stress	BP
GO:0030968	0.0219301749138922	0.995809794210702	4	49	endoplasmic reticulum unfolded protein response	BP
GO:0050927	0.0222312227533942	0.998558243314573	2	12	positive regulation of positive chemotaxis	BP
GO:0010832	0.0224881368318295	0.998532611978408	2	12	negative regulation of myotube differentiation	BP
GO:0051289	0.0225416832620257	0.995661197428202	4	48	protein homotetramerization	BP
GO:0099173	0.023154000061219	0.998465436561474	2	12	postsynapse organization	BP
GO:0035455	0.02337380235842	0.998489071331551	2	10	response to interferon-alpha	BP
GO:0080111	0.0234725503054164	0.998453877512075	2	11	DNA demethylation	BP
GO:0030034	0.023651662879005	1	1	1	microvillar actin bundle assembly	BP
GO:0051494	0.023651662879005	1	1	1	negative regulation of cytoskeleton organization	BP
GO:0001822	0.0236586802472821	0.992401904806222	7	140	kidney development	BP
GO:0008203	0.0236694916545322	0.994197648462577	5	77	cholesterol metabolic process	BP
GO:0042574	0.0236915540141574	0.998431678318548	2	11	retinal metabolic process	BP
GO:0046686	0.023891339658714	0.996743374243677	3	27	response to cadmium ion	BP
GO:0090200	0.0239913995001439	0.996734081017598	3	26	positive regulation of release of cytochrome c from mitochondria	BP
GO:0021966	0.0239942205326907	1	1	1	corticospinal neuron axon guidance	BP
GO:0032092	0.0241424756440848	0.994044074161517	5	80	positive regulation of protein binding	BP
GO:0055008	0.024245217579009	0.998353052511922	2	12	cardiac muscle tissue morphogenesis	BP
GO:0015909	0.0245077345586964	0.998347956896814	2	11	long-chain fatty acid transport	BP
GO:0019402	0.0246709034693637	1	1	1	galactitol metabolic process	BP
GO:0002588	0.0246769087130657	1	1	1	positive regulation of antigen processing and presentation of peptide antigen via MHC class II	BP
GO:0072497	0.0247068553085616	1	1	1	mesenchymal stem cell differentiation	BP
GO:1902488	0.0247068553085616	1	1	1	cholangiocyte apoptotic process	BP
GO:0010968	0.0250833326848938	1	1	1	regulation of microtubule nucleation	BP
GO:0042573	0.0251724274231222	0.99825535130085	2	12	retinoic acid metabolic process	BP
GO:0061620	0.0253577459331776	1	1	1	glycolytic process through glucose-6-phosphate	BP
GO:0030324	0.0255146640539038	0.99257309562903	6	105	lung development	BP
GO:0072659	0.0258758939607537	0.991538056188694	7	139	protein localization to plasma membrane	BP
GO:0051770	0.0259271702025718	0.998153912729688	2	13	positive regulation of nitric-oxide synthase biosynthetic process	BP
GO:0010189	0.0260794792796217	1	1	1	vitamin E biosynthetic process	BP
GO:0021813	0.0261332613304938	1	1	1	cell-cell adhesion involved in neuronal-glial interactions involved in cerebral cortex radial glia guided migration	BP
GO:0072740	0.0261528050710552	1	1	1	cellular response to anisomycin	BP
GO:0046462	0.026317995840731	1	1	1	monoacylglycerol metabolic process	BP
GO:0036164	0.0263872409321984	1	1	1	cell-abiotic substrate adhesion	BP
GO:0043406	0.0265288979008651	0.99460129112683	4	55	positive regulation of MAP kinase activity	BP
GO:0021944	0.0265593825512248	1	1	1	neuronal-glial interaction involved in hindbrain glial-mediated radial cell migration	BP
GO:0120036	0.0265593825512248	1	1	1	plasma membrane bounded cell projection organization	BP
GO:0035934	0.0266206941480586	1	1	1	corticosterone secretion	BP
GO:0090144	0.0267109367541781	1	1	1	mitochondrial nucleoid organization	BP
GO:0033275	0.0268363545611248	1	1	1	actin-myosin filament sliding	BP
GO:0044147	0.0268690283862411	1	1	1	negative regulation of formation of structure involved in a symbiotic process	BP
GO:0052362	0.0268690283862411	1	1	1	NA	NA
GO:1905597	0.0268690283862411	1	1	1	positive regulation of low-density lipoprotein particle receptor binding	BP
GO:1905599	0.0268690283862411	1	1	1	positive regulation of low-density lipoprotein receptor activity	BP
GO:1903579	0.0269109642504715	1	1	1	negative regulation of ATP metabolic process	BP
GO:0002575	0.0269151374924998	1	1	1	basophil chemotaxis	BP
GO:1903572	0.0269151374924998	1	1	1	NA	NA
GO:0033514	0.0269396851737319	1	1	1	L-lysine catabolic process to acetyl-CoA via L-pipecolate	BP
GO:0032365	0.0269730391798304	1	1	1	intracellular lipid transport	BP
GO:0140214	0.0269730391798304	1	1	1	positive regulation of long-chain fatty acid import into cell	BP
GO:2001245	0.0269730391798304	1	1	1	regulation of phosphatidylcholine biosynthetic process	BP
GO:0010877	0.0269853591655051	1	1	1	lipid transport involved in lipid storage	BP
GO:0051651	0.0269853591655051	1	1	1	maintenance of location in cell	BP
GO:0071830	0.0269853591655051	1	1	1	triglyceride-rich lipoprotein particle clearance	BP
GO:0071831	0.0269853591655051	1	1	1	intermediate-density lipoprotein particle clearance	BP
GO:1901627	0.0269853591655051	1	1	1	negative regulation of postsynaptic membrane organization	BP
GO:1902947	0.0269853591655051	1	1	1	regulation of tau-protein kinase activity	BP
GO:1902999	0.0269853591655051	1	1	1	negative regulation of phospholipid efflux	BP
GO:1903001	0.0269853591655051	1	1	1	negative regulation of lipid transport across blood-brain barrier	BP
GO:1903002	0.0269853591655051	1	1	1	positive regulation of lipid transport across blood-brain barrier	BP
GO:1905855	0.0269853591655051	1	1	1	positive regulation of heparan sulfate binding	BP
GO:1905860	0.0269853591655051	1	1	1	positive regulation of heparan sulfate proteoglycan binding	BP
GO:1905890	0.0269853591655051	1	1	1	regulation of cellular response to very-low-density lipoprotein particle stimulus	BP
GO:0002434	0.0269955993302774	1	1	1	immune complex clearance	BP
GO:1902847	0.0269955993302774	1	1	1	regulation of neuronal signal transduction	BP
