category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0099148	0.00783120392737339	0.9999849154368	1	2	regulation of synaptic vesicle docking	BP
GO:1905403	0.00783911720199395	0.999984884874736	1	2	negative regulation of activated CD8-positive, alpha-beta T cell apoptotic process	BP
GO:0051795	0.0078985496575103	0.999984654346647	1	2	positive regulation of timing of catagen	BP
GO:1902617	0.00794353015099187	0.999979314296708	1	3	response to fluoride	BP
GO:0010710	0.00803302684109017	0.99998412626669	1	2	regulation of collagen catabolic process	BP
GO:0006487	0.00832310466062258	0.999653952139105	2	40	protein N-linked glycosylation	BP
GO:0043507	0.00847328758433089	0.999646383407117	2	35	positive regulation of JUN kinase activity	BP
GO:1904027	0.00849885180454274	0.999982227644998	1	2	negative regulation of collagen fibril organization	BP
GO:1902895	0.00859077344100426	0.999637270096897	2	39	positive regulation of miRNA transcription	BP
GO:1905006	0.00866893264175892	0.999981507584602	1	2	negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	BP
GO:0007501	0.00873398249249467	0.999981228390085	1	2	mesodermal cell fate specification	BP
GO:0042662	0.00883182208333556	0.999974418866776	1	3	negative regulation of mesodermal cell fate specification	BP
GO:0048691	0.00884544737382994	0.999974339715798	1	3	positive regulation of axon extension involved in regeneration	BP
GO:1903614	0.00890827131455789	0.999980469983065	1	2	negative regulation of protein tyrosine phosphatase activity	BP
GO:0048013	0.00902786103651529	0.999610636090972	2	35	ephrin receptor signaling pathway	BP
GO:0001996	0.00920416980339869	0.999979147843183	1	2	positive regulation of heart rate by epinephrine-norepinephrine	BP
GO:0001997	0.00920416980339869	0.999979147843183	1	2	positive regulation of the force of heart contraction by epinephrine-norepinephrine	BP
GO:0001525	0.00932987037534761	0.998617390239605	4	229	angiogenesis	BP
GO:0001994	0.00933153359643637	0.99997856535997	1	2	norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure	BP
GO:0010002	0.00935016365949652	0.999978479481672	1	2	cardioblast differentiation	BP
GO:0045686	0.00949971871227568	0.999970394457281	1	3	negative regulation of glial cell differentiation	BP
GO:1904425	0.00958666667195002	0.999969848839858	1	3	negative regulation of GTP binding	BP
GO:2000124	0.00997978439516541	0.999967319473661	1	3	regulation of endocannabinoid signaling pathway	BP
GO:0010715	0.00998344256571331	0.999967295456015	1	3	regulation of extracellular matrix disassembly	BP
GO:0048538	0.0103207689681503	0.99951811524223	2	45	thymus development	BP
GO:0001942	0.0104291707204714	0.999513453953304	2	38	hair follicle development	BP
GO:0060355	0.01072905686218	0.999957504954429	1	4	positive regulation of cell adhesion molecule production	BP
GO:0090244	0.0107472094575384	0.999962086804579	1	3	Wnt signaling pathway involved in somitogenesis	BP
GO:0090090	0.0110330987957985	0.9988450114284	3	119	negative regulation of canonical Wnt signaling pathway	BP
GO:1904426	0.0110424265913608	0.999959969907717	1	3	positive regulation of GTP binding	BP
GO:0021912	0.011088787592619	0.999959632218688	1	3	NA	NA
GO:0097195	0.0111526515080159	0.999959164705601	1	3	pilomotor reflex	BP
GO:0010693	0.0112780204398106	0.99995303405258	1	4	negative regulation of alkaline phosphatase activity	BP
GO:0150099	0.0113594603669799	0.999957632203141	1	3	neuron-glial cell signaling	BP
GO:0098989	0.0115281095521182	0.999956361466042	1	3	NMDA selective glutamate receptor signaling pathway	BP
GO:0032909	0.0116015124913057	0.999950294235588	1	4	regulation of transforming growth factor beta2 production	BP
GO:0061056	0.0116930348646782	0.999949504920912	1	4	sclerotome development	BP
GO:1901203	0.0122209992710748	0.999944829579765	1	4	positive regulation of extracellular matrix assembly	BP
GO:0050778	0.0123990377215618	0.999943206063586	1	4	positive regulation of immune response	BP
GO:0045599	0.0124944721029186	0.99935368544615	2	49	negative regulation of fat cell differentiation	BP
GO:0030178	0.0125122749321031	0.999354552020178	2	44	negative regulation of Wnt signaling pathway	BP
GO:0010454	0.0127647356230653	0.999939797050726	1	4	negative regulation of cell fate commitment	BP
GO:0072513	0.0127963342396748	0.999939497801612	1	4	positive regulation of secondary heart field cardioblast proliferation	BP
GO:0045726	0.0128267976919351	0.99994594343798	1	3	positive regulation of integrin biosynthetic process	BP
GO:0030199	0.0128907479717858	0.999324065179855	2	45	collagen fibril organization	BP
GO:0060173	0.0129130775212695	0.999322280873755	2	45	limb development	BP
GO:0038179	0.0131822937172975	0.999942896259482	1	3	neurotrophin signaling pathway	BP
GO:0008286	0.0133582907278445	0.999283966164344	2	50	insulin receptor signaling pathway	BP
GO:0003151	0.0135057817395215	0.999272332858751	2	49	outflow tract morphogenesis	BP
GO:0018108	0.013656972501211	0.998451956092657	3	126	peptidyl-tyrosine phosphorylation	BP
GO:0090082	0.0137182133217791	0.999930438828173	1	4	NA	NA
GO:0060073	0.0139070188854994	0.999936423768693	1	3	micturition	BP
GO:0030198	0.0143129905393373	0.998348031217112	3	132	extracellular matrix organization	BP
GO:0007389	0.0144665744793936	0.999193594762093	2	46	pattern specification process	BP
GO:0090403	0.0146818764661807	0.999920289670361	1	4	oxidative stress-induced premature senescence	BP
GO:0021913	0.0150330067013187	0.999916418784983	1	4	NA	NA
GO:0035910	0.0153903442417382	0.999912384624821	1	4	ascending aorta morphogenesis	BP
GO:0045944	0.015651259107394	0.994775385501781	9	1094	positive regulation of transcription by RNA polymerase II	BP
GO:0010706	0.0163996964968771	0.999893866995527	1	5	ganglioside biosynthetic process via lactosylceramide	BP
GO:0006054	0.016467233773594	0.999892988057804	1	5	N-acetylneuraminate metabolic process	BP
GO:0060017	0.0164804796387436	0.999892815246594	1	5	parathyroid gland development	BP
GO:1901388	0.0165748821202865	0.99989832698305	1	4	regulation of transforming growth factor beta activation	BP
GO:0006468	0.0166522952860932	0.995714441154497	6	546	protein phosphorylation	BP
GO:0097345	0.0167099847747521	0.999879519096818	1	8	mitochondrial outer membrane permeabilization	BP
GO:1990809	0.0167113080238691	0.999896640313008	1	4	endoplasmic reticulum tubular network membrane organization	BP
GO:0051280	0.0167853093654085	0.999888799516984	1	5	negative regulation of release of sequestered calcium ion into cytosol	BP
GO:0060244	0.0168646818377025	0.999894727423143	1	4	negative regulation of cell proliferation involved in contact inhibition	BP
GO:0030326	0.0170148708093826	0.998964378655699	2	50	embryonic limb morphogenesis	BP
GO:0001757	0.0174668985021457	0.999879551383636	1	5	somite specification	BP
GO:0035583	0.0174963273687621	0.99988666324529	1	4	sequestering of TGFbeta in extracellular matrix	BP
GO:1903243	0.0175273323013448	0.999878713432475	1	5	negative regulation of cardiac muscle hypertrophy in response to stress	BP
GO:0043269	0.0175954040548575	0.999869080191608	1	7	regulation of monoatomic ion transport	BP
GO:1903053	0.0176664997456802	0.999876772664913	1	5	regulation of extracellular matrix organization	BP
GO:1990743	0.0180138212911986	0.999866549732545	1	6	protein sialylation	BP
GO:0003274	0.018652714669093	0.999871122441273	1	4	endocardial cushion fusion	BP
GO:0048752	0.018970483345104	0.999857833619988	1	5	semicircular canal morphogenesis	BP
GO:0043374	0.0189949533639079	0.999857465180405	1	5	CD8-positive, alpha-beta T cell differentiation	BP
GO:0030578	0.0190684193843394	0.999856356131741	1	5	PML body organization	BP
GO:0009611	0.0193902329014283	0.998729230511791	2	60	response to wounding	BP
GO:0010936	0.0194421525431254	0.999850647145236	1	5	negative regulation of macrophage cytokine production	BP
GO:0071599	0.0196328913394523	0.999836873789346	1	7	otic vesicle development	BP
GO:0070301	0.0197680927161725	0.998687385471983	2	68	cellular response to hydrogen peroxide	BP
GO:0061743	0.0199884716010313	0.999842099982405	1	5	motor learning	BP
GO:0051346	0.0202115873593921	0.999827076069228	1	7	negative regulation of hydrolase activity	BP
GO:1902949	0.0202248326437412	0.999831630400582	1	6	positive regulation of tau-protein kinase activity	BP
GO:0045617	0.0205907743989562	0.999825456725126	1	6	negative regulation of keratinocyte differentiation	BP
GO:0042471	0.0208887298871541	0.99982749212637	1	5	ear morphogenesis	BP
GO:0043367	0.0209792255449949	0.999825987665587	1	5	CD4-positive, alpha-beta T cell differentiation	BP
GO:1905007	0.0210866254863074	0.999824193626537	1	5	positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	BP
GO:0032651	0.0211846980255284	0.999815198220886	1	6	regulation of interleukin-1 beta production	BP
GO:0042473	0.0212581414433045	0.999813909149895	1	6	outer ear morphogenesis	BP
GO:1902108	0.0217134905960113	0.999800303364294	1	7	regulation of mitochondrial membrane permeability involved in apoptotic process	BP
GO:0003289	0.0219603302661005	0.999809254026599	1	5	atrial septum primum morphogenesis	BP
GO:0038166	0.022014300525014	0.999794707639853	1	7	angiotensin-activated signaling pathway	BP
GO:0032873	0.0220190513305913	0.999790368158984	1	8	negative regulation of stress-activated MAPK cascade	BP
GO:0071455	0.0220920188566304	0.999793249229786	1	7	cellular response to hyperoxia	BP
GO:0051891	0.0226073819431534	0.999789422951334	1	6	positive regulation of cardioblast differentiation	BP
GO:0006108	0.0226198291903944	0.999783206904825	1	7	malate metabolic process	BP
GO:0045165	0.0227697970127608	0.99837507295288	2	60	cell fate commitment	BP
GO:0045687	0.0231628479439502	0.999767920392828	1	8	positive regulation of glial cell differentiation	BP
GO:0060452	0.0236788781720772	0.9997688891355	1	6	positive regulation of cardiac muscle contraction	BP
GO:0018243	0.023841016896652	0.999759050615116	1	7	protein O-linked glycosylation via threonine	BP
GO:0014807	0.0242745353682185	0.999750165433237	1	7	regulation of somitogenesis	BP
GO:0070373	0.0243349030295913	0.998195120042172	2	69	negative regulation of ERK1 and ERK2 cascade	BP
GO:0060070	0.0248920630650259	0.998134481698871	2	64	canonical Wnt signaling pathway	BP
GO:2000726	0.0249874778008103	0.999742502927994	1	6	negative regulation of cardiac muscle cell differentiation	BP
GO:0007411	0.0257134021198661	0.996291479903756	3	163	axon guidance	BP
GO:0002090	0.0258311725312587	0.999711070277125	1	8	regulation of receptor internalization	BP
GO:0090647	0.0259617389188938	0.999714038201828	1	7	NA	NA
GO:0098970	0.0261127800728268	0.999710683871959	1	7	postsynaptic neurotransmitter receptor diffusion trapping	BP
GO:0003179	0.0262208729852543	0.999708271206986	1	7	heart valve morphogenesis	BP
GO:0021516	0.0262629633190216	0.999707329000411	1	7	dorsal spinal cord development	BP
GO:0030097	0.026439290823761	0.997951636337899	2	67	hemopoiesis	BP
GO:0034616	0.0268063683609838	0.999688724492148	1	8	response to laminar fluid shear stress	BP
GO:0006355	0.0268706768386099	0.990143781156963	9	1187	regulation of DNA-templated transcription	BP
GO:0034138	0.0270512901098562	0.999689398357089	1	7	toll-like receptor 3 signaling pathway	BP
GO:0046777	0.027089520369608	0.996013938375284	3	165	protein autophosphorylation	BP
GO:0042490	0.0271084454426433	0.999688077400397	1	7	mechanoreceptor differentiation	BP
GO:0001568	0.0272595125295226	0.99785332167904	2	67	blood vessel development	BP
GO:0032956	0.027530246560031	0.997818483215993	2	70	regulation of actin cytoskeleton organization	BP
GO:0090091	0.0275684132219304	0.999677343601812	1	7	positive regulation of extracellular matrix disassembly	BP
GO:0050777	0.0285483991663286	0.999653862276613	1	7	negative regulation of immune response	BP
GO:0030728	0.0285594182390646	0.999640875751532	1	9	ovulation	BP
GO:0045760	0.029286862950531	0.999628092513816	1	8	positive regulation of action potential	BP
GO:0060021	0.029673724599238	0.997550861699637	2	72	roof of mouth development	BP
GO:0043616	0.0302163897303151	0.999603966413101	1	8	keratinocyte proliferation	BP
GO:0006090	0.0304894667765419	0.999596732829078	1	8	pyruvate metabolic process	BP
GO:0035265	0.0307421940560859	0.999583532277423	1	9	organ growth	BP
GO:0006910	0.0307443309444307	0.999583474034565	1	9	phagocytosis, recognition	BP
GO:0008347	0.0309809091819411	0.999583548010046	1	8	glial cell migration	BP
GO:0061037	0.0310760934402594	0.999580969513739	1	8	negative regulation of cartilage development	BP
GO:0050728	0.0313383727395749	0.997328909756632	2	84	negative regulation of inflammatory response	BP
GO:0007179	0.0314732081700417	0.997316742145726	2	75	transforming growth factor beta receptor signaling pathway	BP
GO:0060548	0.0316721156549298	0.997285605463329	2	83	NA	NA
GO:2000651	0.0321636956783327	0.999550934810924	1	8	positive regulation of sodium ion transmembrane transporter activity	BP
GO:0061626	0.0324599200449407	0.999535383495579	1	9	pharyngeal arch artery morphogenesis	BP
GO:1904996	0.0328068316409492	0.999525335719836	1	9	positive regulation of leukocyte adhesion to vascular endothelial cell	BP
GO:1900119	0.0329787586988796	0.99952031576567	1	9	positive regulation of execution phase of apoptosis	BP
GO:0019227	0.0331075253449861	0.999524017092484	1	8	neuronal action potential propagation	BP
GO:0018242	0.0333549730242506	0.999503166693069	1	10	protein O-linked glycosylation via serine	BP
GO:0021854	0.0335400854346383	0.999497601168351	1	10	hypothalamus development	BP
GO:0060323	0.0340129987572153	0.999489553316831	1	9	head morphogenesis	BP
GO:0007202	0.0341610899888407	0.999478700860941	1	10	activation of phospholipase C activity	BP
GO:0030900	0.0345744065985489	0.99690008671974	2	74	forebrain development	BP
GO:0045823	0.0347568304958734	0.999466829785168	1	9	positive regulation of heart contraction	BP
GO:0090037	0.034884302578125	0.999456244089551	1	10	positive regulation of protein kinase C signaling	BP
GO:0061049	0.0349907502081211	0.999452898222921	1	10	cell growth involved in cardiac muscle cell development	BP
GO:0048702	0.0352547656007786	0.999451337938606	1	9	embryonic neurocranium morphogenesis	BP
GO:0060055	0.0355677168693359	0.999441486240083	1	9	angiogenesis involved in wound healing	BP
GO:0070166	0.036017040477138	0.999420106095236	1	10	enamel mineralization	BP
GO:0030238	0.0361169798148364	0.999416861123758	1	10	male sex determination	BP
GO:0003214	0.0361896441988816	0.999414495990288	1	10	cardiac left ventricle morphogenesis	BP
GO:1904888	0.0362615653663406	0.99941932686789	1	9	cranial skeletal system development	BP
GO:0003184	0.0362827715221603	0.999405580569284	1	11	pulmonary valve morphogenesis	BP
GO:0042416	0.0364417397050116	0.999406252972082	1	10	dopamine biosynthetic process	BP
GO:0048251	0.0366766603453336	0.999405860992808	1	9	elastic fiber assembly	BP
GO:0003149	0.0367948931377141	0.999401996818273	1	9	membranous septum morphogenesis	BP
GO:0000904	0.0372978417812012	0.99938541707128	1	9	NA	NA
GO:0016525	0.0375902280294621	0.996467130139753	2	82	negative regulation of angiogenesis	BP
GO:0003084	0.037959744966565	0.999355381343779	1	10	positive regulation of systemic arterial blood pressure	BP
GO:0071711	0.0381458009853819	0.999337090413669	1	12	basement membrane organization	BP
GO:0007435	0.0383246343568392	0.999336278777642	1	11	salivary gland morphogenesis	BP
GO:0048103	0.0387786740541577	0.999314747359863	1	12	somatic stem cell division	BP
GO:0021952	0.0387952186924747	0.999334693447623	1	9	central nervous system projection neuron axonogenesis	BP
GO:0036065	0.0388029030953503	0.999326208682844	1	10	fucosylation	BP
GO:0042060	0.0388738615220567	0.996272993232798	2	91	wound healing	BP
GO:0051272	0.0389923695883384	0.999312774254227	1	11	NA	NA
GO:0070306	0.0390714913493173	0.999304282526585	1	12	lens fiber cell differentiation	BP
GO:0060389	0.0392204679008285	0.99931151860165	1	10	NA	NA
GO:2000649	0.0396831665985037	0.999272958739974	1	14	regulation of sodium ion transmembrane transporter activity	BP
GO:0042074	0.0408079813341307	0.99924676392794	1	11	cell migration involved in gastrulation	BP
GO:0061099	0.0411553600804134	0.999227482124129	1	12	negative regulation of protein tyrosine kinase activity	BP
GO:0035909	0.0418342629539579	0.999196070635147	1	13	aorta morphogenesis	BP
GO:0097067	0.0419334870060131	0.999204299821951	1	11	cellular response to thyroid hormone stimulus	BP
GO:0035335	0.0429542140697406	0.995654457792449	2	88	peptidyl-tyrosine dephosphorylation	BP
GO:0060402	0.043149502517832	0.999165406330878	1	10	calcium ion transport into cytosol	BP
GO:0030948	0.0431952697989224	0.999142470720074	1	13	negative regulation of vascular endothelial growth factor receptor signaling pathway	BP
GO:0062009	0.0433798571952893	0.999140989552543	1	12	secondary palate development	BP
GO:0003407	0.0434568693901589	0.999137911639667	1	12	neural retina development	BP
GO:0060065	0.0434659577182386	0.999126503967854	1	14	uterus development	BP
GO:0090399	0.0435848515585428	0.999121679618626	1	14	replicative senescence	BP
GO:0050927	0.0446598861747567	0.999089104452102	1	12	positive regulation of positive chemotaxis	BP
GO:0003215	0.0453378487162769	0.999054525597424	1	13	cardiac right ventricle morphogenesis	BP
GO:0003376	0.0456430432411495	0.999048201867668	1	12	sphingosine-1-phosphate receptor signaling pathway	BP
GO:0032230	0.0462933294474162	0.999013898404653	1	13	positive regulation of synaptic transmission, GABAergic	BP
GO:0099151	0.0463145803792586	0.999027721254784	1	11	regulation of postsynaptic density assembly	BP
GO:0071875	0.0465686732395761	0.999016927978332	1	11	adrenergic receptor signaling pathway	BP
GO:0035563	0.0469878260606951	0.998972703313835	1	15	positive regulation of chromatin binding	BP
GO:0060038	0.0470967698275529	0.998967891972629	1	15	cardiac muscle cell proliferation	BP
GO:0048712	0.0476113928305604	0.998956426179968	1	13	negative regulation of astrocyte differentiation	BP
GO:0048546	0.047892195430507	0.998937779165661	1	14	digestive tract morphogenesis	BP
GO:0003181	0.0481119215597104	0.998927921285089	1	14	atrioventricular valve morphogenesis	BP
GO:0022038	0.0481516241534842	0.998939691627031	1	12	corpus callosum development	BP
GO:0007548	0.0483295657336429	0.99891264983223	1	15	sex differentiation	BP
GO:0003180	0.0483314975386089	0.998907783841016	1	16	aortic valve morphogenesis	BP
GO:2001241	0.0485039467824097	0.998916566317934	1	13	positive regulation of extrinsic apoptotic signaling pathway in absence of ligand	BP
GO:0001501	0.0491810303897908	0.994636780733495	2	94	skeletal system development	BP
GO:0051412	0.0492158902355691	0.998872026872118	1	15	response to corticosterone	BP
GO:0007512	0.0492994021009801	0.998880401353936	1	13	adult heart development	BP
GO:2000177	0.049338324080904	0.99888628131224	1	12	regulation of neural precursor cell proliferation	BP
GO:0045987	0.049455306295918	0.998866642439949	1	14	positive regulation of smooth muscle contraction	BP
GO:0035162	0.050419893281536	0.998815627703609	1	15	embryonic hemopoiesis	BP
GO:0032966	0.0509646486034308	0.99879572263667	1	14	negative regulation of collagen biosynthetic process	BP
GO:0071880	0.0512014994554612	0.998799724921009	1	12	adenylate cyclase-activating adrenergic receptor signaling pathway	BP
GO:0006111	0.0517555245977094	0.998757685445189	1	14	regulation of gluconeogenesis	BP
GO:0003222	0.0521385925967832	0.998732687967293	1	15	ventricular trabecula myocardium morphogenesis	BP
GO:0055117	0.0524877491806767	0.998721931360528	1	14	regulation of cardiac muscle contraction	BP
GO:0090051	0.0527798005225538	0.998695312575736	1	16	negative regulation of cell migration involved in sprouting angiogenesis	BP
GO:0060413	0.0528703958954113	0.998703041109929	1	14	atrial septum morphogenesis	BP
GO:0071850	0.0529401612910818	0.998699581741431	1	14	NA	NA
GO:0033630	0.0531969918148818	0.998686806107987	1	14	positive regulation of cell adhesion mediated by integrin	BP
GO:0022010	0.0534816187807537	0.99867257335	1	14	central nervous system myelination	BP
GO:0045647	0.0546288279402849	0.998614413341289	1	14	negative regulation of erythrocyte differentiation	BP
GO:0046849	0.0553258533931163	0.998571295599827	1	15	bone remodeling	BP
GO:0060037	0.0553750284038368	0.998562454099533	1	16	pharyngeal system development	BP
GO:0022407	0.0556427609658415	0.998561950005271	1	14	regulation of cell-cell adhesion	BP
GO:0018279	0.0562455929660183	0.998510703036497	1	17	protein N-linked glycosylation via asparagine	BP
GO:0016477	0.0564642215628649	0.988894230928946	3	230	cell migration	BP
GO:0048566	0.0568890371429849	0.998476066136437	1	17	embryonic digestive tract development	BP
GO:0021675	0.0579299549534782	0.998432096853013	1	15	nerve development	BP
GO:0071732	0.0583152549794103	0.99840398077667	1	16	cellular response to nitric oxide	BP
GO:0006937	0.0584614586672977	0.998374905498718	1	20	regulation of muscle contraction	BP
GO:0097503	0.0593032219073263	0.99834882980353	1	16	sialylation	BP
GO:0007507	0.059607605788761	0.98801281357831	3	244	heart development	BP
GO:0001709	0.0604748356009084	0.998282185248298	1	16	cell fate determination	BP
GO:0045722	0.0610888849603274	0.998228634883886	1	19	positive regulation of gluconeogenesis	BP
GO:0003203	0.0611715723799898	0.998235157426811	1	17	endocardial cushion morphogenesis	BP
GO:0030574	0.0615706486580285	0.998205703890969	1	18	collagen catabolic process	BP
GO:0043410	0.0618641804870982	0.992328847670502	2	107	positive regulation of MAPK cascade	BP
GO:2000251	0.0618942284683957	0.99818657490515	1	18	NA	NA
GO:0030111	0.0620652077260227	0.998182606477267	1	17	regulation of Wnt signaling pathway	BP
GO:0061053	0.0622841329183584	0.998176616198036	1	16	somite development	BP
GO:0060997	0.0626408071146012	0.998142043497686	1	18	dendritic spine morphogenesis	BP
GO:0010460	0.0628295470208951	0.998137032657953	1	17	positive regulation of heart rate	BP
GO:0019229	0.0628797174510855	0.998149252006407	1	15	regulation of vasoconstriction	BP
GO:0008284	0.0631652005183509	0.983122468502463	4	427	positive regulation of cell population proliferation	BP
GO:0010666	0.0632296589271841	0.998100790506383	1	19	positive regulation of cardiac muscle cell apoptotic process	BP
GO:0001655	0.0634251930230268	0.998101116543974	1	17	urogenital system development	BP
GO:0019222	0.0643556228783191	0.998051789104621	1	16	regulation of metabolic process	BP
GO:0044849	0.0646340149154545	0.998027147400192	1	17	estrous cycle	BP
GO:0022011	0.0648713600736273	0.998012453924089	1	17	myelination in peripheral nervous system	BP
GO:2000272	0.065045923479395	0.997983281347749	1	20	negative regulation of signaling receptor activity	BP
GO:0090103	0.0650683758635417	0.997987341808265	1	19	cochlea morphogenesis	BP
GO:0051896	0.0654051767016935	0.997979202483373	1	17	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP
GO:0071360	0.0654987378971102	0.997973345441131	1	17	cellular response to exogenous dsRNA	BP
GO:0032874	0.0662660130991963	0.997911633713069	1	19	positive regulation of stress-activated MAPK cascade	BP
GO:0040037	0.0671278337998459	0.997878106049699	1	16	negative regulation of fibroblast growth factor receptor signaling pathway	BP
GO:0031290	0.0677962326043059	0.997826791666612	1	17	retinal ganglion cell axon guidance	BP
GO:0010613	0.069773276471295	0.997675381401164	1	20	positive regulation of cardiac muscle hypertrophy	BP
GO:0032148	0.0702111109406641	0.997629947285336	1	23	activation of protein kinase B activity	BP
GO:0042474	0.0703950440126014	0.997633214541015	1	20	middle ear morphogenesis	BP
GO:0046928	0.070781320935692	0.997606822152637	1	20	regulation of neurotransmitter secretion	BP
GO:0045778	0.0708803701953214	0.997621799772718	1	17	positive regulation of ossification	BP
GO:0001816	0.0728724610167617	0.997461334542083	1	20	cytokine production	BP
GO:0009887	0.0737339788888346	0.98989980662901	2	121	animal organ morphogenesis	BP
GO:0048168	0.074179222492076	0.99736174574387	1	21	regulation of neuronal synaptic plasticity	BP
