category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0030501	0.00321275338013926	0.999787593720954	3	38	positive regulation of bone mineralization	BP
GO:0001942	0.0035432108368626	0.999757456453222	3	38	hair follicle development	BP
GO:0048706	0.00364644209771703	0.999745949937293	3	44	embryonic skeletal system development	BP
GO:0098609	0.00432700038410623	0.999302159732591	5	128	cell-cell adhesion	BP
GO:0048813	0.00480266269230146	0.999631234437513	3	43	dendrite morphogenesis	BP
GO:0006357	0.00568480564507067	0.99766909058154	16	1069	regulation of transcription by RNA polymerase II	BP
GO:1901724	0.00589296945466653	1	1	1	positive regulation of cell proliferation involved in kidney development	BP
GO:0021999	0.00592368400729267	1	1	1	neural plate anterior/posterior regionalization	BP
GO:0036179	0.00598947271313855	1	1	1	osteoclast maturation	BP
GO:0034441	0.00600852064728688	1	1	1	plasma lipoprotein particle oxidation	BP
GO:0001501	0.00625546275694684	0.999164480921029	4	94	skeletal system development	BP
GO:0036116	0.00634103294792168	1	1	1	long-chain fatty-acyl-CoA catabolic process	BP
GO:1900535	0.00634103294792168	1	1	1	palmitic acid biosynthetic process	BP
GO:0061036	0.00643398643835667	0.999777728472503	2	15	positive regulation of cartilage development	BP
GO:1905174	0.00645806239841065	1	1	1	regulation of vascular associated smooth muscle cell dedifferentiation	BP
GO:0090336	0.00647719424981827	0.999773851325168	2	16	positive regulation of brown fat cell differentiation	BP
GO:1904674	0.00663472784891983	1	1	1	positive regulation of somatic stem cell population maintenance	BP
GO:1904677	0.00663472784891983	1	1	1	positive regulation of somatic stem cell division	BP
GO:2000103	0.00663472784891983	1	1	1	positive regulation of mammary stem cell proliferation	BP
GO:0031646	0.00671192046554482	1	1	1	positive regulation of nervous system process	BP
GO:0090133	0.00711492802461176	1	1	1	mesendoderm migration	BP
GO:1903045	0.00724155067548029	1	1	1	neural crest cell migration involved in sympathetic nervous system development	BP
GO:1904394	0.00724929874826971	1	1	1	negative regulation of skeletal muscle acetylcholine-gated channel clustering	BP
GO:0099564	0.00734642445985436	1	1	1	modification of synaptic structure, modulating synaptic transmission	BP
GO:0072047	0.00745334089711109	1	1	1	proximal/distal pattern formation involved in nephron development	BP
GO:0007219	0.00746769535912184	0.998948843449425	4	102	Notch signaling pathway	BP
GO:0042472	0.00813271907952325	0.999238188924684	3	53	inner ear morphogenesis	BP
GO:0048704	0.00837858201723566	0.999205537455641	3	55	embryonic skeletal system morphogenesis	BP
GO:0021572	0.00838628640693916	1	1	1	rhombomere 6 development	BP
GO:0021599	0.00838628640693916	1	1	1	abducens nerve formation	BP
GO:0045638	0.00844795022250549	0.999655889840606	2	19	negative regulation of myeloid cell differentiation	BP
GO:2000249	0.00868320780853969	0.99964296255603	2	18	NA	NA
GO:0032332	0.0087677272850851	0.999637668646837	2	18	positive regulation of chondrocyte differentiation	BP
GO:0036255	0.0088379736886813	1	1	1	response to methylamine	BP
GO:1903442	0.0088379736886813	1	1	1	response to lipoic acid	BP
GO:0099550	0.00898533315648906	1	1	1	trans-synaptic signaling, modulating synaptic transmission	BP
GO:0045777	0.00922121900605628	0.999605202617297	2	20	positive regulation of blood pressure	BP
GO:0021512	0.00923034228965073	1	1	1	spinal cord anterior/posterior patterning	BP
GO:0060517	0.00932331508246484	1	1	1	epithelial cell proliferation involved in prostatic bud elongation	BP
GO:0060784	0.00932331508246484	1	1	1	regulation of cell proliferation involved in tissue homeostasis	BP
GO:0061046	0.00932331508246484	1	1	1	regulation of branching involved in lung morphogenesis	BP
GO:2000794	0.00932331508246484	1	1	1	regulation of epithelial cell proliferation involved in lung morphogenesis	BP
GO:0007268	0.00989162531577528	0.998487822580574	4	110	chemical synaptic transmission	BP
GO:1904936	0.0101764956631121	1	1	1	interneuron migration	BP
GO:0021772	0.0104460717915295	0.999522761692898	2	20	olfactory bulb development	BP
GO:0002027	0.01155806108362	0.999441175629035	2	21	regulation of heart rate	BP
GO:1905885	0.0118415878531971	0.999965068242752	1	2	positive regulation of triglyceride transport	BP
GO:0062234	0.0119134111311158	0.999964641918274	1	2	platelet activating factor catabolic process	BP
GO:0046469	0.0119689140130639	0.999964310685479	1	2	platelet activating factor metabolic process	BP
GO:0036114	0.0123298738003313	0.999962118616864	1	2	medium-chain fatty-acyl-CoA catabolic process	BP
GO:0060819	0.0123508806766745	0.999961989020197	1	2	NA	NA
GO:0021557	0.0126330343905156	0.999960226756963	1	2	oculomotor nerve development	BP
GO:0021558	0.0126330343905156	0.999960226756963	1	2	trochlear nerve development	BP
GO:0021575	0.0126330343905156	0.999960226756963	1	2	hindbrain morphogenesis	BP
GO:0019933	0.012881761852504	0.999340831890446	2	21	cAMP-mediated signaling	BP
GO:1904685	0.0129213645616894	0.999958384394119	1	2	positive regulation of metalloendopeptidase activity	BP
GO:0043402	0.0129989135515266	0.99995788170914	1	2	glucocorticoid mediated signaling pathway	BP
GO:0090134	0.0130915180717806	0.999957277451887	1	2	cell migration involved in mesendoderm migration	BP
GO:1904797	0.0134700019562176	0.999954762744734	1	2	negative regulation of core promoter binding	BP
GO:0099560	0.0136862861411409	0.999277069418593	2	21	synaptic membrane adhesion	BP
GO:0051174	0.013797599199688	0.999952527671688	1	2	regulation of phosphorus metabolic process	BP
GO:0010512	0.0140434354208621	0.999950814774991	1	2	negative regulation of phosphatidylinositol biosynthetic process	BP
GO:0007010	0.0144457169979177	0.997529810895871	4	118	cytoskeleton organization	BP
GO:0021571	0.01469736659025	0.999946109538764	1	2	rhombomere 5 development	BP
GO:0019417	0.0147084039641231	0.999946028263424	1	2	sulfur oxidation	BP
GO:0055017	0.0147630184389419	0.999945625193607	1	2	cardiac muscle tissue growth	BP
GO:0090271	0.0147630184389419	0.999945625193607	1	2	positive regulation of fibroblast growth factor production	BP
GO:0006546	0.0148200310747717	0.999945202812889	1	2	glycine catabolic process	BP
GO:0090251	0.014835013357827	1	1	1	protein localization involved in establishment of planar polarity	BP
GO:0106091	0.0148843601954436	0.999944724250547	1	2	glial cell projection elongation	BP
GO:0007043	0.0150822305050089	0.999156059092903	2	23	cell-cell junction assembly	BP
GO:0008360	0.0152839096806839	0.997339061633381	4	127	regulation of cell shape	BP
GO:0003188	0.015389008044824	0.99994089728344	1	2	heart valve formation	BP
GO:0014036	0.0154790445842635	0.999940200925898	1	2	neural crest cell fate specification	BP
GO:0002683	0.0155683507573623	0.999939506156283	1	2	negative regulation of immune system process	BP
GO:0035683	0.0156890023481403	0.999938561107024	1	2	memory T cell extravasation	BP
GO:0072190	0.0162252209281301	0.999934271619682	1	2	ureter urothelium development	BP
GO:0045944	0.0163139682657895	0.992651469320134	15	1094	positive regulation of transcription by RNA polymerase II	BP
GO:0048483	0.0164187086855433	0.999932687979544	1	2	autonomic nervous system development	BP
GO:1905709	0.0165886912074166	0.999931281035542	1	2	negative regulation of membrane permeability	BP
GO:0003017	0.0166694171432976	0.999930607727695	1	2	lymph circulation	BP
GO:0021568	0.0167614229255144	0.999929836301651	1	2	rhombomere 2 development	BP
GO:1903766	0.0169829949164942	0.999927960870557	1	2	positive regulation of potassium ion export across plasma membrane	BP
GO:1904864	0.0172458851303371	0.999925703346642	1	2	negative regulation of beta-catenin-TCF complex assembly	BP
GO:0048663	0.0173561585247503	0.998945945799098	2	26	neuron fate commitment	BP
GO:0060729	0.0175019108484721	0.999923470994107	1	2	intestinal epithelial structure maintenance	BP
GO:0003415	0.0180596101466539	0.999918492835758	1	2	chondrocyte hypertrophy	BP
GO:0021985	0.018226103490015	0.999916975989988	1	2	neurohypophysis development	BP
GO:0060532	0.0185075533503292	0.99991437972475	1	2	bronchus cartilage development	BP
GO:0061145	0.0185075533503292	0.99991437972475	1	2	lung smooth muscle development	BP
GO:1904861	0.0190200661019542	0.999879527540021	1	3	excitatory synapse assembly	BP
GO:0072170	0.0190342865565907	0.999909412365477	1	2	metanephric tubule development	BP
GO:0050804	0.0195156022331856	0.997452114442487	3	70	modulation of chemical synaptic transmission	BP
GO:0008045	0.0195934624817912	0.998725885251445	2	28	motor neuron axon guidance	BP
GO:0021984	0.0196546946499599	0.999871316830665	1	3	adenohypophysis development	BP
GO:0071386	0.0198582803896036	0.999901357904472	1	2	cellular response to corticosterone stimulus	BP
GO:0019100	0.0199365307134607	0.999900575000352	1	2	male germ-line sex determination	BP
GO:0061031	0.0199771408357808	0.99986704044545	1	3	endodermal digestive tract morphogenesis	BP
GO:0045595	0.0200788273767598	0.998674769363471	2	29	regulation of cell differentiation	BP
GO:0060164	0.0201108309353826	0.999865246717932	1	3	regulation of timing of neuron differentiation	BP
GO:1904045	0.0203465684575521	0.999862054262556	1	3	cellular response to aldosterone	BP
GO:0045686	0.0206454641739774	0.999857952250672	1	3	negative regulation of glial cell differentiation	BP
GO:0019464	0.0207350473343792	0.999856711005038	1	3	glycine decarboxylation via glycine cleavage system	BP
GO:0060488	0.0212838864333832	0.999886603857239	1	2	orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis	BP
GO:0060489	0.0212838864333832	0.999886603857239	1	2	planar dichotomous subdivision of terminal units involved in lung branching morphogenesis	BP
GO:0060490	0.0212838864333832	0.999886603857239	1	2	lateral sprouting involved in lung morphogenesis	BP
GO:1901731	0.0213302365124692	0.999848325741303	1	3	positive regulation of platelet aggregation	BP
GO:0072289	0.0213721169301528	0.999847726647046	1	3	metanephric nephron tubule formation	BP
GO:0030858	0.021430432255362	0.999846890467373	1	3	positive regulation of epithelial cell differentiation	BP
GO:0007155	0.0214324712155854	0.99268173318382	8	424	cell adhesion	BP
GO:0031104	0.0214600865723155	0.999846464369274	1	3	dendrite regeneration	BP
GO:0003166	0.0215959052119208	0.999844505172672	1	3	bundle of His development	BP
GO:0035284	0.0216042194384097	0.999844384831746	1	3	brain segmentation	BP
GO:0072193	0.0216673436390799	0.999843469632566	1	3	ureter smooth muscle cell differentiation	BP
GO:0071895	0.0217836762594707	0.999841775897867	1	3	odontoblast differentiation	BP
GO:0060183	0.0219515155619355	0.999839316034603	1	3	apelin receptor signaling pathway	BP
GO:0060221	0.0221493008712504	0.99983639268044	1	3	retinal rod cell differentiation	BP
GO:1904393	0.022150536584754	0.999836374332372	1	3	regulation of skeletal muscle acetylcholine-gated channel clustering	BP
GO:0045578	0.0221672192886654	0.999836126523261	1	3	negative regulation of B cell differentiation	BP
GO:1901660	0.022223255639068	0.99987631383762	1	2	calcium ion export	BP
GO:0060512	0.0223154723523455	0.999833916013609	1	3	prostate gland morphogenesis	BP
GO:1990523	0.0224984982920915	0.99983116639058	1	3	bone regeneration	BP
GO:1905606	0.0226024443451408	0.998411469573672	2	29	regulation of presynapse assembly	BP
GO:0042492	0.0228991770452601	0.999825067312377	1	3	gamma-delta T cell differentiation	BP
GO:0060018	0.0234307518507947	0.999816806942404	1	3	astrocyte fate commitment	BP
GO:0048469	0.0235634001109991	0.998295969372568	2	33	cell maturation	BP
GO:2000299	0.0236344120853733	0.999813591144475	1	3	negative regulation of Rho-dependent protein serine/threonine kinase activity	BP
GO:0035622	0.0237932016320506	0.999858106757575	1	2	intrahepatic bile duct development	BP
GO:0014889	0.024085241301128	0.999806371926675	1	3	muscle atrophy	BP
GO:0021979	0.024148682068917	0.999805344907833	1	3	hypothalamus cell differentiation	BP
GO:0072034	0.0245331624316383	0.999799061928528	1	3	renal vesicle induction	BP
GO:0035793	0.0247245370223073	0.999795896964697	1	3	positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway	BP
GO:0007509	0.0247933037441376	0.999794753588334	1	3	mesoderm migration involved in gastrulation	BP
GO:0007600	0.0250582930669914	0.999764274752905	1	4	sensory perception	BP
GO:0003430	0.0251209954106853	0.999789260723461	1	3	growth plate cartilage chondrocyte growth	BP
GO:0090222	0.025128090282909	0.999841629968651	1	2	centrosome-templated microtubule nucleation	BP
GO:0009649	0.0257226661438342	0.999751538739115	1	4	entrainment of circadian clock	BP
GO:0021869	0.0258356278112652	0.9997770272974	1	3	forebrain ventricular zone progenitor cell division	BP
GO:0002943	0.0263567543167796	0.999739067249209	1	4	tRNA dihydrouridine synthesis	BP
GO:0072086	0.0263866430235816	0.999738471764647	1	4	specification of loop of Henle identity	BP
GO:0070384	0.0269873276380773	0.999726358531646	1	4	Harderian gland development	BP
GO:0007530	0.0269964503477189	0.999726172427344	1	4	sex determination	BP
GO:0007626	0.0271341370245132	0.995973141008891	3	80	locomotory behavior	BP
GO:0045586	0.0272305574460467	0.999721374720705	1	4	regulation of gamma-delta T cell differentiation	BP
GO:0061030	0.0272416264161843	0.999721146833559	1	4	epithelial cell differentiation involved in mammary gland alveolus development	BP
GO:0150020	0.0272455890684934	0.999751866057346	1	3	basal dendrite arborization	BP
GO:0001966	0.0274721624128868	0.999747695786892	1	3	thigmotaxis	BP
GO:0030335	0.0276118416155363	0.992913784307432	5	223	positive regulation of cell migration	BP
GO:1901203	0.0278547236661336	0.999708377213771	1	4	positive regulation of extracellular matrix assembly	BP
GO:0051480	0.0278736953098679	0.997792164596048	2	34	regulation of cytosolic calcium ion concentration	BP
GO:0048385	0.028039856972181	0.999704464376232	1	4	regulation of retinoic acid receptor signaling pathway	BP
GO:0001569	0.028082293014322	0.99776974905439	2	33	branching involved in blood vessel morphogenesis	BP
GO:2000138	0.0291248066230893	0.999716212235453	1	3	positive regulation of cell proliferation involved in heart morphogenesis	BP
GO:0048133	0.0296000852597462	0.999670439507754	1	4	male germ-line stem cell asymmetric division	BP
GO:0097116	0.0296260172998633	0.999669858133752	1	4	gephyrin clustering involved in postsynaptic density assembly	BP
GO:0040036	0.029790201931695	0.999666165212495	1	4	regulation of fibroblast growth factor receptor signaling pathway	BP
GO:0021828	0.0300579906478237	0.999697605931135	1	3	gonadotrophin-releasing hormone neuronal migration to the hypothalamus	BP
GO:1903375	0.0300579906478237	0.999697605931135	1	3	facioacoustic ganglion development	BP
GO:0051960	0.0301097341173542	0.99965891849036	1	4	regulation of nervous system development	BP
GO:0097187	0.030482153617445	0.999650372843648	1	4	dentinogenesis	BP
GO:0010735	0.0307320779049881	0.999644577937012	1	4	NA	NA
GO:0051792	0.0308285699003518	0.999642327697337	1	4	medium-chain fatty acid biosynthetic process	BP
GO:0014878	0.0311827495506808	0.999634006373226	1	4	response to electrical stimulus involved in regulation of muscle adaptation	BP
GO:0030917	0.0314942273923604	0.999626608160833	1	4	midbrain-hindbrain boundary development	BP
GO:0071076	0.031536379118739	0.999625601210159	1	4	RNA 3' uridylation	BP
GO:0035021	0.0315527643899503	0.99962520941609	1	4	negative regulation of Rac protein signal transduction	BP
GO:0060534	0.0315651527646222	0.999624913055374	1	4	trachea cartilage development	BP
GO:0009966	0.0316101932458674	0.997311722775064	2	37	regulation of signal transduction	BP
GO:0034504	0.0317550943474566	0.997289872187253	2	38	protein localization to nucleus	BP
GO:0021521	0.03182059359497	0.999618775811801	1	4	ventral spinal cord interneuron specification	BP
GO:0035019	0.0319901779382668	0.997264929451915	2	36	somatic stem cell population maintenance	BP
GO:0042481	0.0320885628823509	0.999612283291568	1	4	regulation of odontogenesis	BP
GO:0061138	0.0321278699510037	0.999611326262123	1	4	morphogenesis of a branching epithelium	BP
GO:0001654	0.0321830743357931	0.997236420292053	2	37	eye development	BP
GO:1900026	0.0322707554030394	0.997224829219258	2	37	positive regulation of substrate adhesion-dependent cell spreading	BP
GO:0014910	0.0324689764651342	0.99960297093394	1	4	regulation of smooth muscle cell migration	BP
GO:0034440	0.0326083552398616	0.999573070814421	1	5	lipid oxidation	BP
GO:0042249	0.0330380494839374	0.999634172439651	1	3	establishment of planar polarity of embryonic epithelium	BP
GO:0048841	0.033132698752929	0.999632057342168	1	3	regulation of axon extension involved in axon guidance	BP
GO:0006351	0.0332861851522282	0.99463662648911	3	96	DNA-templated transcription	BP
GO:0060964	0.03377259922143	0.999570208368171	1	4	regulation of miRNA-mediated gene silencing	BP
GO:0003360	0.0341284354145254	0.99953204532927	1	5	brainstem development	BP
GO:0071504	0.0342300565709497	0.999558399200219	1	4	cellular response to heparin	BP
GO:0097118	0.0345949004924147	0.999548864391935	1	4	neuroligin clustering involved in postsynaptic membrane assembly	BP
GO:1900028	0.034610631044882	0.999518632552555	1	5	negative regulation of ruffle assembly	BP
GO:0001714	0.0349122480854303	0.999510145017079	1	5	endodermal cell fate specification	BP
GO:0002521	0.0350806404155189	0.999505373704064	1	5	leukocyte differentiation	BP
GO:0001503	0.0350989609406975	0.994225132229608	3	98	ossification	BP
GO:0060538	0.0355152692615807	0.999492950269238	1	5	skeletal muscle organ development	BP
GO:0060040	0.0357312640643479	0.999486718105759	1	5	retinal bipolar neuron differentiation	BP
GO:0060024	0.0357793177522669	0.999517198114244	1	4	rhythmic synaptic transmission	BP
GO:0099558	0.0359031267813351	0.99948173169928	1	5	maintenance of synapse structure	BP
GO:0010587	0.0361034574948944	0.999475888445943	1	5	miRNA catabolic process	BP
GO:0033326	0.0362443902818118	0.999471757790713	1	5	cerebrospinal fluid secretion	BP
GO:0001885	0.0362657028080508	0.999471131700796	1	5	endothelial cell development	BP
GO:0051148	0.0364315336222054	0.999499294875871	1	4	negative regulation of muscle cell differentiation	BP
GO:0003413	0.0365377255297494	0.999463107529188	1	5	chondrocyte differentiation involved in endochondral bone morphogenesis	BP
GO:0070120	0.0368477672833006	0.999453887067362	1	5	ciliary neurotrophic factor-mediated signaling pathway	BP
GO:0090184	0.0371344309219555	0.999445290933277	1	5	positive regulation of kidney development	BP
GO:0097065	0.0372744244075919	0.999441068199171	1	5	anterior head development	BP
GO:0036486	0.0381991888843155	0.999449107176662	1	4	ventral trunk neural crest cell migration	BP
GO:0097490	0.0381991888843155	0.999449107176662	1	4	sympathetic neuron projection extension	BP
GO:0097491	0.0381991888843155	0.999449107176662	1	4	sympathetic neuron projection guidance	BP
GO:1902285	0.0381991888843155	0.999449107176662	1	4	semaphorin-plexin signaling pathway involved in neuron projection guidance	BP
GO:0045163	0.0382089272426455	0.999448823935006	1	4	clustering of voltage-gated potassium channels	BP
GO:1990034	0.038290323915327	0.999446453605947	1	4	calcium ion export across plasma membrane	BP
GO:0061743	0.0383051171827729	0.999409477839462	1	5	motor learning	BP
GO:1900076	0.0386821667161593	0.999397700982004	1	5	regulation of cellular response to insulin stimulus	BP
GO:0046533	0.0391000463619138	0.999359151496229	1	6	negative regulation of photoreceptor cell differentiation	BP
GO:0051138	0.0392104784505147	0.999419298324293	1	4	positive regulation of NK T cell differentiation	BP
GO:0007507	0.0399295844297561	0.988695329727472	5	244	heart development	BP
GO:2000741	0.0400831488891489	0.999392933177519	1	4	positive regulation of mesenchymal stem cell differentiation	BP
GO:0021529	0.0401552278146216	0.99935055788664	1	5	spinal cord oligodendrocyte cell differentiation	BP
GO:0048105	0.0401943616412178	0.999389530432965	1	4	establishment of body hair planar orientation	BP
GO:0090559	0.0403782529043205	0.999316214290234	1	6	regulation of membrane permeability	BP
GO:0042633	0.0405985947120714	0.999308669632517	1	6	hair cycle	BP
GO:0007379	0.0406042048691536	0.999308476987533	1	6	segment specification	BP
GO:1905274	0.0406212580166287	0.999307891238706	1	6	regulation of modification of postsynaptic actin cytoskeleton	BP
GO:0002138	0.040846840177626	0.999300119124046	1	6	retinoic acid biosynthetic process	BP
GO:0051902	0.041344865880319	0.99928280411804	1	6	negative regulation of mitochondrial depolarization	BP
GO:2001054	0.0414652184670675	0.999307115749178	1	5	negative regulation of mesenchymal cell apoptotic process	BP
GO:0006544	0.0422453871954172	0.999250949066869	1	6	glycine metabolic process	BP
GO:2000767	0.0424702668297565	0.9992428843081	1	6	positive regulation of cytoplasmic translation	BP
GO:0060666	0.0429682482709062	0.999255508544971	1	5	dichotomous subdivision of terminal units involved in salivary gland branching	BP
GO:1902732	0.0430471211472412	0.999221995928936	1	6	positive regulation of chondrocyte proliferation	BP
GO:0048705	0.0431418749469289	0.99563050571767	2	44	skeletal system morphogenesis	BP
GO:0050878	0.0437530572522351	0.999196039757515	1	6	regulation of body fluid levels	BP
GO:0070168	0.0443845142361548	0.999172454688959	1	6	negative regulation of biomineral tissue development	BP
GO:0060350	0.044465147345578	0.999169418030509	1	6	endochondral bone morphogenesis	BP
GO:0010544	0.0449336047656423	0.999151663815576	1	6	negative regulation of platelet activation	BP
GO:0061551	0.0450280475529744	0.999181717228415	1	5	trigeminal ganglion development	BP
GO:0015734	0.0450795464770501	0.999146093665158	1	6	taurine transport	BP
GO:0048858	0.0455857388763507	0.999161127046608	1	5	cell projection morphogenesis	BP
GO:0046322	0.0456018452326598	0.999126007004875	1	6	negative regulation of fatty acid oxidation	BP
GO:0043281	0.0456313090894567	0.999100198778514	1	7	regulation of cysteine-type endopeptidase activity involved in apoptotic process	BP
GO:0043353	0.0456820017484544	0.99909818030052	1	7	enucleate erythrocyte differentiation	BP
GO:0030916	0.0456994802387152	0.999122225753176	1	6	otic vesicle formation	BP
GO:1905475	0.0457035998830241	0.999122066022974	1	6	regulation of protein localization to membrane	BP
GO:0045600	0.0462342873066604	0.995129915960056	2	46	positive regulation of fat cell differentiation	BP
GO:0021930	0.0467451825475224	0.999055315824658	1	7	cerebellar granule cell precursor proliferation	BP
GO:0060008	0.0469260332054677	0.999047923539543	1	7	Sertoli cell differentiation	BP
GO:1902396	0.046939871982232	0.999047356669598	1	7	protein localization to bicellular tight junction	BP
GO:0021637	0.0469627393105921	0.999109170391388	1	5	trigeminal nerve structural organization	BP
GO:0003056	0.0471986364681855	0.999063121259823	1	6	regulation of vascular associated smooth muscle contraction	BP
GO:0099566	0.0473144083126925	0.999058475299374	1	6	regulation of postsynaptic cytosolic calcium ion concentration	BP
GO:0045668	0.0478485156220081	0.994867891377829	2	45	negative regulation of osteoblast differentiation	BP
GO:0071599	0.0478521842016653	0.999009606874196	1	7	otic vesicle development	BP
GO:0042297	0.0478818358712223	0.999008367400684	1	7	vocal learning	BP
GO:0048713	0.047905431024189	0.999034574808653	1	6	regulation of oligodendrocyte differentiation	BP
GO:0072197	0.0482746535776301	0.998991872613147	1	7	ureter morphogenesis	BP
GO:0051152	0.0486711474840454	0.998975082804499	1	7	positive regulation of smooth muscle cell differentiation	BP
GO:0000122	0.0494769629722729	0.977002517653439	11	846	negative regulation of transcription by RNA polymerase II	BP
GO:0021540	0.04950569121776	0.998968327573088	1	6	corpus callosum morphogenesis	BP
GO:0021957	0.049535500746648	0.999007825756442	1	5	corticospinal tract morphogenesis	BP
GO:0097104	0.04961593390872	0.998963681200394	1	6	postsynaptic membrane assembly	BP
GO:1905232	0.0498768980515428	0.99892315549564	1	7	cellular response to L-glutamate	BP
GO:0032808	0.0499322163955536	0.998950291798172	1	6	lacrimal gland development	BP
GO:0033600	0.0502196018842755	0.998938049662597	1	6	negative regulation of mammary gland epithelial cell proliferation	BP
GO:0060385	0.0515789403934809	0.998879162088354	1	6	axonogenesis involved in innervation	BP
GO:0086009	0.0524589213027382	0.998783100578824	1	8	membrane repolarization	BP
GO:1901029	0.0528671027704784	0.998763891367833	1	8	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	BP
GO:0043588	0.0531448132060589	0.993957151025471	2	46	skin development	BP
GO:0034374	0.0536106971364525	0.998728502664583	1	8	low-density lipoprotein particle remodeling	BP
GO:0007169	0.0536406743864059	0.989566784497926	3	102	transmembrane receptor protein tyrosine kinase signaling pathway	BP
GO:0003179	0.0539733800342739	0.998736942451973	1	7	heart valve morphogenesis	BP
GO:0034765	0.0539840011657073	0.98947682707223	3	100	regulation of monoatomic ion transmembrane transport	BP
GO:0003209	0.0541747558018346	0.998727397485926	1	7	cardiac atrium morphogenesis	BP
GO:1903142	0.0544069245163121	0.998716347407464	1	7	positive regulation of establishment of endothelial barrier	BP
GO:0035860	0.0545125957268281	0.998711301818286	1	7	glial cell-derived neurotrophic factor receptor signaling pathway	BP
GO:0015810	0.054904219423064	0.998665726232709	1	8	aspartate transmembrane transport	BP
GO:0072189	0.0549136121708726	0.998727820134766	1	6	ureter development	BP
GO:0048668	0.0549460736662243	0.998690498261814	1	7	collateral sprouting	BP
GO:0021516	0.0549870960930896	0.998688520687449	1	7	dorsal spinal cord development	BP
GO:0021785	0.0550813498425426	0.998719948672897	1	6	branchiomotor neuron axon guidance	BP
GO:0035633	0.0551512694855294	0.998653560771489	1	8	maintenance of blood-brain barrier	BP
GO:0007266	0.0552196618416301	0.993574933472125	2	49	Rho protein signal transduction	BP
GO:0097485	0.0557662480715313	0.998687550613587	1	6	neuron projection guidance	BP
GO:0060487	0.0559489990799801	0.998613892964934	1	8	lung epithelial cell differentiation	BP
GO:0071364	0.0567527562601872	0.993288214820942	2	51	cellular response to epidermal growth factor stimulus	BP
GO:1903800	0.057161410085076	0.998529903402212	1	9	positive regulation of miRNA processing	BP
GO:0007166	0.0576823219253769	0.988434119888572	3	111	cell surface receptor signaling pathway	BP
GO:0007213	0.057728877000671	0.998523263699043	1	8	G protein-coupled acetylcholine receptor signaling pathway	BP
GO:0050871	0.0578302952573749	0.998518011204961	1	8	positive regulation of B cell activation	BP
GO:0034115	0.0583374520722036	0.998468088040885	1	9	negative regulation of heterotypic cell-cell adhesion	BP
GO:1901165	0.0588438038402194	0.998495777723815	1	7	positive regulation of trophoblast cell migration	BP
GO:0036353	0.0591669301939346	0.998423705551914	1	9	NA	NA
GO:0045743	0.0595601286279895	0.998426952646138	1	8	positive regulation of fibroblast growth factor receptor signaling pathway	BP
GO:0031123	0.0604348685334942	0.998379848034368	1	8	RNA 3'-end processing	BP
