category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
GO:0010951	0.00185534277434813	0.999824802928954	4	74	negative regulation of endopeptidase activity	BP
GO:0001707	0.00203625679776881	0.999885855107574	3	36	mesoderm formation	BP
GO:0051247	0.00209213714791942	0.999961798633438	2	10	positive regulation of protein metabolic process	BP
GO:0001658	0.00213370850859266	0.999878033910224	3	38	branching involved in ureteric bud morphogenesis	BP
GO:0030510	0.00213516336570324	0.99996060621249	2	10	regulation of BMP signaling pathway	BP
GO:1990000	0.00224589382502818	0.999957480710073	2	10	amyloid fibril formation	BP
GO:0055003	0.00234723815713743	0.999953762448131	2	11	cardiac myofibril assembly	BP
GO:0010628	0.00239709380962766	0.999382076932879	9	414	positive regulation of gene expression	BP
GO:0071294	0.00246063066753944	0.999950347360303	2	11	cellular response to zinc ion	BP
GO:0050731	0.00248206978992084	0.999745103859083	4	84	positive regulation of peptidyl-tyrosine phosphorylation	BP
GO:0015909	0.00276028080127786	0.999940932954036	2	11	long-chain fatty acid transport	BP
GO:0001701	0.00280181362523649	0.999405828647161	7	273	in utero embryonic development	BP
GO:0070986	0.00294454536034844	0.99993395806293	2	12	left/right axis specification	BP
GO:0008217	0.00296090996331429	0.999808788842439	3	43	regulation of blood pressure	BP
GO:0006355	0.00303460124397249	0.998805161059888	17	1187	regulation of DNA-templated transcription	BP
GO:0010718	0.00310735859572113	0.999796103558276	3	42	positive regulation of epithelial to mesenchymal transition	BP
GO:0035909	0.00323145746403522	0.999923107305857	2	13	aorta morphogenesis	BP
GO:0032525	0.00329936751495449	0.999921562895788	2	12	somite rostral/caudal axis specification	BP
GO:0000185	0.003382207715314	0.999917619112606	2	13	NA	NA
GO:0042060	0.00367506347471005	0.99957823634565	4	91	wound healing	BP
GO:0010952	0.00373252511126083	0.9999043762444	2	13	positive regulation of peptidase activity	BP
GO:0007389	0.00373486826002364	0.999737269054558	3	46	pattern specification process	BP
GO:0001501	0.00383325356345817	0.999554502242196	4	94	skeletal system development	BP
GO:0097178	0.0038663847028252	0.99989815423748	2	14	ruffle assembly	BP
GO:0071404	0.00390732852178898	0.999895654143067	2	15	cellular response to low-density lipoprotein particle stimulus	BP
GO:0010033	0.00391008132055627	0.999543556666728	4	90	response to organic substance	BP
GO:0007399	0.00391029009095783	0.999009738567458	8	383	nervous system development	BP
GO:0030335	0.00395712002779506	0.999230914394178	6	223	positive regulation of cell migration	BP
GO:0090263	0.00422190449008289	0.99949524861664	4	99	positive regulation of canonical Wnt signaling pathway	BP
GO:0030326	0.00423359856676579	0.999687479690734	3	50	embryonic limb morphogenesis	BP
GO:0032963	0.00428911027915423	0.99988083824989	2	14	collagen metabolic process	BP
GO:1902894	0.00447603204102377	0.99987090677427	2	16	negative regulation of miRNA transcription	BP
GO:0070374	0.00454988374517496	0.999255485875357	5	158	positive regulation of ERK1 and ERK2 cascade	BP
GO:0048839	0.00454991415292067	0.999655100375502	3	51	inner ear development	BP
GO:0071347	0.0046553120269134	0.999645088541926	3	48	cellular response to interleukin-1	BP
GO:0040029	0.00487159998624582	0.999854293841714	2	15	epigenetic regulation of gene expression	BP
GO:0035789	0.00502595250984555	1	1	1	metanephric mesenchymal cell migration	BP
GO:0035790	0.00502595250984555	1	1	1	platelet-derived growth factor receptor-alpha signaling pathway	BP
GO:0060981	0.00502595250984555	1	1	1	cell migration involved in coronary angiogenesis	BP
GO:0072223	0.00502595250984555	1	1	1	metanephric glomerular mesangium development	BP
GO:0072262	0.00502595250984555	1	1	1	metanephric glomerular mesangial cell proliferation involved in metanephros development	BP
GO:0072275	0.00502595250984555	1	1	1	metanephric glomerulus morphogenesis	BP
GO:0106096	0.00502595250984555	1	1	1	response to ceramide	BP
GO:2000739	0.00502595250984555	1	1	1	regulation of mesenchymal stem cell differentiation	BP
GO:0007519	0.00508424567782351	0.999598967004249	3	51	skeletal muscle tissue development	BP
GO:0042472	0.00513253099975933	0.999593180361964	3	53	inner ear morphogenesis	BP
GO:0015912	0.00520837393074428	1	1	1	short-chain fatty acid transport	BP
GO:0070543	0.00520837393074428	1	1	1	response to linoleic acid	BP
GO:0090208	0.00520837393074428	1	1	1	positive regulation of triglyceride metabolic process	BP
GO:0150024	0.00520837393074428	1	1	1	oxidised low-density lipoprotein particle clearance	BP
GO:0055093	0.0052114365290628	0.999838623570356	2	15	response to hyperoxia	BP
GO:0001756	0.00521282824224389	0.99958512506912	3	51	somitogenesis	BP
GO:2000679	0.00548252691190187	0.999825734533093	2	15	positive regulation of transcription regulatory region DNA binding	BP
GO:0043518	0.00554745893663097	0.999822597112056	2	15	negative regulation of DNA damage response, signal transduction by p53 class mediator	BP
GO:0061903	0.00555807428671422	1	1	1	NA	NA
GO:1905893	0.00555807428671422	1	1	1	NA	NA
GO:1905896	0.00555807428671422	1	1	1	NA	NA
GO:1905898	0.00555807428671422	1	1	1	positive regulation of response to endoplasmic reticulum stress	BP
GO:1905945	0.00555807428671422	1	1	1	regulation of response to calcium ion	BP
GO:0043410	0.00561969804917659	0.999270478482932	4	107	positive regulation of MAPK cascade	BP
GO:0048665	0.00563348811514025	0.999817106958508	2	16	neuron fate specification	BP
GO:0003180	0.00573818922044649	0.999811930326125	2	16	aortic valve morphogenesis	BP
GO:0033189	0.00606464763225509	0.999794193587879	2	17	response to vitamin A	BP
GO:0048146	0.00614598784218291	0.999479888536424	3	54	positive regulation of fibroblast proliferation	BP
GO:0034097	0.00641407011321035	0.999448780713563	3	54	response to cytokine	BP
GO:0033993	0.00654414794259214	0.999767748720251	2	18	response to lipid	BP
GO:0060395	0.00662546468060589	0.999423524332673	3	55	SMAD protein signal transduction	BP
GO:1903672	0.00692814159043963	0.999746764973849	2	18	positive regulation of sprouting angiogenesis	BP
GO:0006882	0.0070161828307267	0.999740607112816	2	19	intracellular zinc ion homeostasis	BP
GO:0036102	0.00712375412269754	1	1	1	leukotriene B4 metabolic process	BP
GO:2001302	0.00712375412269754	1	1	1	lipoxin A4 metabolic process	BP
GO:0043330	0.00734141555214742	0.99972214364084	2	19	response to exogenous dsRNA	BP
GO:2000466	0.00749337570822537	1	1	1	negative regulation of glycogen (starch) synthase activity	BP
GO:2001153	0.00749337570822537	1	1	1	positive regulation of renal water transport	BP
GO:0006935	0.007506809717752	0.999316209047998	3	56	chemotaxis	BP
GO:0090103	0.00752017976609449	0.99971180996528	2	19	cochlea morphogenesis	BP
GO:0010171	0.00753073262899668	1	1	1	body morphogenesis	BP
GO:0002539	0.00754799200801052	1	1	1	prostaglandin production involved in inflammatory response	BP
GO:0046272	0.00754799200801052	1	1	1	stilbene catabolic process	BP
GO:0009825	0.00757980022646061	1	1	1	multidimensional cell growth	BP
GO:0021629	0.00759740521019714	1	1	1	olfactory nerve structural organization	BP
GO:0090287	0.00759740521019714	1	1	1	regulation of cellular response to growth factor stimulus	BP
GO:0070367	0.00760451135365697	1	1	1	negative regulation of hepatocyte differentiation	BP
GO:1902004	0.00761466747350941	0.999706295557556	2	19	positive regulation of amyloid-beta formation	BP
GO:0009952	0.00767566724667604	0.998910630743965	4	109	anterior/posterior pattern specification	BP
GO:0050830	0.00777476156561398	0.999282292223043	3	57	defense response to Gram-positive bacterium	BP
GO:0070208	0.00778551354702546	1	1	1	protein heterotrimerization	BP
GO:2000381	0.00781806412442082	1	1	1	negative regulation of mesoderm development	BP
GO:0021763	0.00784811261903453	1	1	1	subthalamic nucleus development	BP
GO:0060578	0.00784811261903453	1	1	1	superior vena cava morphogenesis	BP
GO:1902721	0.00784901817717368	1	1	1	negative regulation of prolactin secretion	BP
GO:1901623	0.00787086998965472	1	1	1	regulation of lymphocyte chemotaxis	BP
GO:0060806	0.00787194295778464	1	1	1	negative regulation of cell differentiation involved in embryonic placenta development	BP
GO:0044092	0.00787369970166503	1	1	1	negative regulation of molecular function	BP
GO:2000793	0.00787369970166503	1	1	1	cell proliferation involved in heart valve development	BP
GO:2000802	0.00787369970166503	1	1	1	positive regulation of endocardial cushion to mesenchymal transition involved in heart valve formation	BP
GO:1900124	0.00792523385079047	1	1	1	negative regulation of nodal receptor complex assembly	BP
GO:0021688	0.00792523385274363	1	1	1	cerebellar molecular layer formation	BP
GO:0048631	0.00792523385274363	1	1	1	regulation of skeletal muscle tissue growth	BP
GO:0097102	0.00792523385274363	1	1	1	endothelial tip cell fate specification	BP
GO:0014857	0.00792523385283597	1	1	1	regulation of skeletal muscle cell proliferation	BP
GO:0072172	0.00792523385283597	1	1	1	mesonephric tubule formation	BP
GO:0097370	0.0079252338529995	1	1	1	protein O-GlcNAcylation via threonine	BP
GO:0071104	0.00792523385306607	1	1	1	response to interleukin-9	BP
GO:0071105	0.00792523385306607	1	1	1	response to interleukin-11	BP
GO:0060795	0.00792523385322868	1	1	1	cell fate commitment involved in formation of primary germ layer	BP
GO:0090081	0.00792523385322868	1	1	1	NA	NA
GO:0090308	0.00792523385322868	1	1	1	regulation of DNA methylation-dependent heterochromatin formation	BP
GO:0048557	0.00802900380847641	0.999681692026587	2	19	embryonic digestive tract morphogenesis	BP
GO:0008285	0.00838608969134832	0.997819185249261	7	335	negative regulation of cell population proliferation	BP
GO:0030325	0.00865540581247827	0.999640270202613	2	21	adrenal gland development	BP
GO:0001947	0.00900680769269236	0.999120430732052	3	62	heart looping	BP
GO:0070527	0.0095491393608577	0.999580861931101	2	22	platelet aggregation	BP
GO:0001568	0.00983298388430597	0.999006167677988	3	67	blood vessel development	BP
GO:0035108	0.00998454544407765	0.999550031479006	2	23	limb morphogenesis	BP
GO:0031069	0.0100222376183986	0.999547445989837	2	23	hair follicle morphogenesis	BP
GO:0021649	0.0100268943535812	0.999974989143141	1	2	vestibulocochlear nerve structural organization	BP
GO:1904835	0.0100268943535812	0.999974989143141	1	2	dorsal root ganglion morphogenesis	BP
GO:0001954	0.0100977047832124	0.999542253896314	2	23	positive regulation of cell-matrix adhesion	BP
GO:0043552	0.0101932172007102	0.999534301821582	2	24	NA	NA
GO:0034381	0.0102084079229051	0.999974073025787	1	2	plasma lipoprotein particle clearance	BP
GO:0019827	0.0103752416318195	0.998931509546061	3	65	stem cell population maintenance	BP
GO:0030509	0.0104580416169896	0.998919354819687	3	66	BMP signaling pathway	BP
GO:0048669	0.0105715192615831	0.999972190647774	1	2	collateral sprouting in absence of injury	BP
GO:0044026	0.010664425302633	0.999971698365783	1	2	NA	NA
GO:0032803	0.0108119685093507	0.999970907652631	1	2	regulation of low-density lipoprotein particle receptor catabolic process	BP
GO:1904022	0.0110587299713618	0.999969560725884	1	2	positive regulation of G protein-coupled receptor internalization	BP
GO:0002244	0.0115742354436316	0.998756594127184	3	70	hematopoietic progenitor cell differentiation	BP
GO:0071221	0.0116769081890615	0.999966051839119	1	2	cellular response to bacterial lipopeptide	BP
GO:0035545	0.0117800848393237	0.999965447443552	1	2	determination of left/right asymmetry in nervous system	BP
GO:0035987	0.0118709895583066	0.999411222919246	2	25	endodermal cell differentiation	BP
GO:0071635	0.0121568974849932	0.999963194540531	1	2	negative regulation of transforming growth factor beta production	BP
GO:0045665	0.012348240548224	0.9986419924841	3	69	negative regulation of neuron differentiation	BP
GO:0071874	0.012459003747024	0.999961336582513	1	2	cellular response to norepinephrine stimulus	BP
GO:2000050	0.0125192088601656	0.999960960818452	1	2	regulation of non-canonical Wnt signaling pathway	BP
GO:0072203	0.0125192335823232	0.999960960663776	1	2	cell proliferation involved in metanephros development	BP
GO:1904684	0.0125543326303993	0.999960740752341	1	2	negative regulation of metalloendopeptidase activity	BP
GO:0051563	0.0125589630953955	0.999960711693968	1	2	smooth endoplasmic reticulum calcium ion homeostasis	BP
GO:1905908	0.0125589630953955	0.999960711693968	1	2	positive regulation of amyloid fibril formation	BP
GO:0006693	0.0126399819323796	0.999355748155657	2	23	prostaglandin metabolic process	BP
GO:0032760	0.0127008474986007	0.998588076730043	3	70	positive regulation of tumor necrosis factor production	BP
GO:0071670	0.0127347551918221	0.99995960051225	1	2	smooth muscle cell chemotaxis	BP
GO:0060577	0.0128387505792693	0.999958935814931	1	2	pulmonary vein morphogenesis	BP
GO:0035441	0.0129049403460725	0.999958509913052	1	2	cell migration involved in vasculogenesis	BP
GO:0021693	0.0129117467298744	0.999958465991571	1	2	cerebellar Purkinje cell layer structural organization	BP
GO:0060853	0.0129117467298744	0.999958465991571	1	2	Notch signaling pathway involved in arterial endothelial cell fate commitment	BP
GO:1905243	0.0129117467299663	0.999958465991571	1	2	cellular response to 3,3',5-triiodo-L-thyronine	BP
GO:0070669	0.0129117467301953	0.999958465991569	1	2	response to interleukin-2	BP
GO:0098773	0.0129220777406406	0.999958399281039	1	2	skin epidermis development	BP
GO:0045765	0.0129467395032582	0.999326426559292	2	26	regulation of angiogenesis	BP
GO:2000334	0.0130609384925672	0.999957497384257	1	2	positive regulation of blood microparticle formation	BP
GO:0072070	0.0130667672442641	0.999957459313752	1	2	loop of Henle development	BP
GO:0070301	0.0130823343749604	0.998530871650993	3	68	cellular response to hydrogen peroxide	BP
GO:0032502	0.013139692805729	0.999314564084443	2	24	developmental process	BP
GO:2000379	0.0132275930454826	0.999304037549843	2	26	positive regulation of reactive oxygen species metabolic process	BP
GO:1903523	0.0134255083465344	0.99995508316746	1	2	negative regulation of blood circulation	BP
GO:1904472	0.0134255083465344	0.99995508316746	1	2	positive regulation of endothelin production	BP
GO:1903048	0.0134273984686927	0.999955070475938	1	2	regulation of acetylcholine-gated cation channel activity	BP
GO:0086001	0.0134347160399935	0.999955021323932	1	2	cardiac muscle cell action potential	BP
GO:0070206	0.0134366287583567	0.999955008471775	1	2	protein trimerization	BP
GO:0019915	0.0135322524627514	0.999279463127276	2	26	lipid storage	BP
GO:2000143	0.0135474381029032	0.999954260753133	1	2	negative regulation of DNA-templated transcription initiation	BP
GO:0021855	0.0135726051032103	0.999954090066752	1	2	hypothalamus cell migration	BP
GO:1902367	0.0136681173225126	0.99995343937588	1	2	negative regulation of Notch signaling pathway involved in somitogenesis	BP
GO:0045664	0.0138093632524778	0.999255184961311	2	27	regulation of neuron differentiation	BP
GO:0099093	0.013989142850801	0.999951218545163	1	2	calcium export from the mitochondrion	BP
GO:2000729	0.0141934632230043	0.999949777933407	1	2	positive regulation of mesenchymal cell proliferation involved in ureter development	BP
GO:2000276	0.0143457645863878	0.999948690357612	1	2	negative regulation of oxidative phosphorylation uncoupler activity	BP
GO:0032755	0.0144082937256588	0.998320496199398	3	72	positive regulation of interleukin-6 production	BP
GO:0003171	0.0144093739585375	0.999948232652203	1	2	atrioventricular valve development	BP
GO:0001649	0.0144186189675113	0.998318846132463	3	72	osteoblast differentiation	BP
GO:0003199	0.0144688494353791	0.999947802840347	1	2	endocardial cushion to mesenchymal transition involved in heart valve formation	BP
GO:0001708	0.0145688258837573	0.999191839500456	2	27	cell fate specification	BP
GO:0032596	0.0145717980156841	0.999947054629964	1	2	protein transport into membrane raft	BP
GO:2000552	0.0145973622993088	0.999946868002294	1	2	negative regulation of T-helper 2 cell cytokine production	BP
GO:0033137	0.0146188834826421	0.99918760101532	2	27	negative regulation of peptidyl-serine phosphorylation	BP
GO:0007599	0.014735719729406	0.999177678073572	2	27	hemostasis	BP
GO:0010971	0.0148973295093951	0.999165752553939	2	26	positive regulation of G2/M transition of mitotic cell cycle	BP
GO:0010721	0.015012745171569	0.99994378920646	1	2	negative regulation of cell development	BP
GO:0061325	0.0150273971203184	0.999943679011665	1	2	cell proliferation involved in outflow tract morphogenesis	BP
GO:0072111	0.015054012047315	0.999943478567211	1	2	cell proliferation involved in kidney development	BP
GO:0072180	0.015054012047315	0.999943478567211	1	2	mesonephric duct morphogenesis	BP
GO:0097374	0.015151160653342	0.999923723839108	1	3	sensory neuron axon guidance	BP
GO:0010957	0.0153662731810942	0.999941100037925	1	2	negative regulation of vitamin D biosynthetic process	BP
GO:0042664	0.0154448993074718	0.999940493347092	1	2	negative regulation of endodermal cell fate specification	BP
GO:0014809	0.0154630190081825	0.999940353088578	1	2	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	BP
GO:0060857	0.0154630190093988	0.999940353088569	1	2	establishment of glial blood-brain barrier	BP
GO:0097533	0.0156090239591176	0.999939216840214	1	2	cellular stress response to acid chemical	BP
GO:1902993	0.0156170228520773	0.999918943966389	1	3	positive regulation of amyloid precursor protein catabolic process	BP
GO:0045807	0.0156272552052014	0.999102591644792	2	26	positive regulation of endocytosis	BP
GO:0071306	0.0156347351456527	0.99993901563006	1	2	cellular response to vitamin E	BP
GO:1900176	0.0156410683810408	0.999938966016094	1	2	NA	NA
GO:0010482	0.0156527592115641	0.99993887437782	1	2	regulation of epidermal cell division	BP
GO:1902618	0.0156539623204212	0.99993886494335	1	2	cellular response to fluoride	BP
GO:0019518	0.0156678895398839	0.999938755676261	1	2	L-threonine catabolic process to glycine	BP
GO:0003419	0.0156819461961562	0.999938645293948	1	2	growth plate cartilage chondrocyte proliferation	BP
GO:0034505	0.0156994237464782	0.999938507908758	1	2	tooth mineralization	BP
GO:0060900	0.015737145147679	0.99993821086555	1	2	embryonic camera-type eye formation	BP
GO:0010963	0.0157619637801989	0.999938015033746	1	2	NA	NA
GO:0019547	0.0157619637801989	0.999938015033746	1	2	arginine catabolic process to ornithine	BP
GO:0070965	0.0157718127537029	0.999937937233702	1	2	positive regulation of neutrophil mediated killing of fungus	BP
GO:0019391	0.0157733794804311	0.999937924853115	1	2	glucuronoside catabolic process	BP
GO:0001712	0.0157882748588212	0.999937807084696	1	2	ectodermal cell fate commitment	BP
GO:0003340	0.0157882748592972	0.999937807084693	1	2	negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis	BP
GO:0071247	0.0157882748595511	0.999937807084691	1	2	cellular response to chromate	BP
GO:0042755	0.0159791312955833	0.999067567402761	2	28	eating behavior	BP
GO:0043393	0.0163722999439728	0.999032321367181	2	28	regulation of protein binding	BP
GO:0071276	0.0163752051081288	0.999036211798909	2	26	cellular response to cadmium ion	BP
GO:0048008	0.0165995742060693	0.999004876322603	2	32	platelet-derived growth factor receptor signaling pathway	BP
GO:0034197	0.0167908387755834	0.999906251316689	1	3	triglyceride transport	BP
GO:0021828	0.017100315142519	0.999902749979896	1	3	gonadotrophin-releasing hormone neuronal migration to the hypothalamus	BP
GO:1903375	0.017100315142519	0.999902749979896	1	3	facioacoustic ganglion development	BP
GO:0007176	0.0176476731187075	0.999896398884095	1	3	regulation of epidermal growth factor-activated receptor activity	BP
GO:0007161	0.0177312202135839	0.999895411658464	1	3	calcium-independent cell-matrix adhesion	BP
GO:1904646	0.0177780223945768	0.998896707814219	2	31	cellular response to amyloid-beta	BP
GO:0003205	0.0178181807032165	0.99989437908629	1	3	cardiac chamber development	BP
GO:0061055	0.0178734536262503	0.999893720115529	1	3	myotome development	BP
GO:0048545	0.0178904492632528	0.998889856755402	2	29	response to steroid hormone	BP
GO:0002040	0.018001630035269	0.998875436618875	2	31	sprouting angiogenesis	BP
GO:0021610	0.0182171854077408	0.999889575722055	1	3	facial nerve morphogenesis	BP
GO:0070555	0.0183390395670448	0.998844988125475	2	30	response to interleukin-1	BP
GO:0001569	0.0184072749287667	0.998832983626048	2	33	branching involved in blood vessel morphogenesis	BP
GO:0035793	0.0187172039345818	0.999883404242267	1	3	positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway	BP
GO:0071288	0.0189096757297725	0.999880983546259	1	3	cellular response to mercury ion	BP
GO:0061197	0.019148790886491	0.999877941277692	1	3	fungiform papilla morphogenesis	BP
GO:0072061	0.0191600475195811	0.999877797104732	1	3	inner medullary collecting duct development	BP
GO:0014005	0.0195674016507943	0.999872522015349	1	3	microglia development	BP
GO:0055007	0.0197451060170528	0.998702742426815	2	32	cardiac muscle cell differentiation	BP
GO:0072095	0.0197916342981497	0.999869570290152	1	3	regulation of branch elongation involved in ureteric bud branching	BP
GO:0060594	0.0199859536703965	0.999866984760975	1	3	mammary gland specification	BP
GO:1904237	0.0199867296050275	0.999866974385397	1	3	positive regulation of substrate-dependent cell migration, cell attachment to substrate	BP
GO:0030910	0.02010494528033	0.999865388868453	1	3	olfactory placode formation	BP
GO:0035305	0.0201440098006774	0.999864862848615	1	3	negative regulation of dephosphorylation	BP
GO:0055096	0.0203053989635792	0.99986267870376	1	3	low-density lipoprotein particle mediated signaling	BP
GO:0002265	0.0203856396674108	0.999861586196461	1	3	astrocyte activation involved in immune response	BP
GO:1903984	0.0203859932591934	0.999861581372507	1	3	positive regulation of TRAIL-activated apoptotic signaling pathway	BP
GO:0014043	0.0204088716683443	0.999861269068456	1	3	negative regulation of neuron maturation	BP
GO:0072138	0.0204333756783024	0.999860934180027	1	3	mesenchymal cell proliferation involved in ureteric bud development	BP
GO:0035886	0.020547578466807	0.999859368032045	1	3	vascular associated smooth muscle cell differentiation	BP
GO:0014819	0.0206332838816726	0.999858186875437	1	3	regulation of skeletal muscle contraction	BP
GO:0071107	0.020664627507877	0.999857753665372	1	3	response to parathyroid hormone	BP
GO:0061047	0.0206787228989245	0.999857558631171	1	3	positive regulation of branching involved in lung morphogenesis	BP
GO:0072193	0.0206815438863655	0.999857519581716	1	3	ureter smooth muscle cell differentiation	BP
GO:1903051	0.0207186213961626	0.999857005834981	1	3	negative regulation of proteolysis involved in protein catabolic process	BP
GO:0009786	0.0207314066160106	0.999856828466317	1	3	regulation of asymmetric cell division	BP
GO:0072278	0.020735538941496	0.999856771115058	1	3	metanephric comma-shaped body morphogenesis	BP
GO:1902617	0.0207356545260794	0.999856769510729	1	3	response to fluoride	BP
GO:0008065	0.0207972617447107	0.999855913103655	1	3	establishment of blood-nerve barrier	BP
GO:1905906	0.0208105880073755	0.999855727515174	1	3	regulation of amyloid fibril formation	BP
GO:0003130	0.0208227984501164	0.999855557360326	1	3	NA	NA
GO:0042476	0.0210866933618574	0.99856771115301	2	31	odontogenesis	BP
GO:0060325	0.0212173330032867	0.998547801795359	2	34	face morphogenesis	BP
GO:0032640	0.0212594567513144	0.999849405888982	1	3	tumor necrosis factor production	BP
GO:0016199	0.0213059413136603	0.999829939020883	1	4	axon midline choice point recognition	BP
